species,tissue_type,cell_name,marker,pmid
Human,eye,"lacrimal gland functional unit cell
```",SMR3B,33730555
Human,eye,"lacrimal gland functional unit cell
```",LCN2,33730555
Human,eye,"lacrimal gland functional unit cell
```",WFDC2,33730555
Human,eye,"lacrimal gland functional unit cell
```",C3,33730555
Human,eye,"cell_ontology_class='lacrimal gland functional unit cell', free_annotation='lacrimal gland functional unit cells'
```",LTF,33730555
Human,eye,"cell_ontology_class='lacrimal gland functional unit cell', free_annotation='lacrimal gland functional unit cells'
```",PRR27,33730555
Human,eye,"cell_ontology_class='lacrimal gland functional unit cell', free_annotation='lacrimal gland functional unit cells'
```",SCGB2A1,33730555
Human,eye,"cell_ontology_class='lacrimal gland functional unit cell', free_annotation='lacrimal gland functional unit cells'
```",HTN1,33730555
Human,eye,"epithelial cell of lacrimal sac
```",LCN2,33730555
Human,eye,"epithelial cell of lacrimal sac
```",WFDC2,33730555
Human,eye,"epithelial cell of lacrimal sac
```",KRT5,33730555
Human,eye,"epithelial cell of lacrimal sac
```",KRT14,33730555
Human,eye,"epithelial cell of lacrimal sac
```",NGFR,33730555
Human,eye,"epithelial cell of lacrimal sac
```",TP63,33730555
Human,eye,"lacrimal gland functional unit cell
```",BPIFA1,33730555
Human,eye,"lacrimal gland functional unit cell
```",AQP5,33730555
Human,eye,"lacrimal gland functional unit cell
```",F3,33730555
Human,eye,"lacrimal gland functional unit cell
```",MUC16,33730555
Human,eye,"lacrimal gland functional unit cell
```",MUC5AC,33730555
Human,eye,"lacrimal gland functional unit cell
```",PIGR,33730555
Human,eye,"lacrimal gland functional unit cell
```",LCN2,33730555
Human,eye,"lacrimal gland functional unit cell
```",WFDC2,33730555
Human,eye,"lacrimal gland functional unit cell
```",CHRM1,33730555
Human,eye,"cell_ontology_class='lacrimal gland functional unit cell', free_annotation='lacrimal gland functional unit cells'
```",VIPR1,33730555
Human,eye,"lacrimal gland functional unit cell
```",LYZ,33730555
Human,eye,"lacrimal gland functional unit cell
```",LTF,33730555
Human,eye,"lacrimal gland functional unit cell
```",LCN1,33730555
Human,eye,"lacrimal gland functional unit cell
```",LCN2,33730555
Human,eye,"lacrimal gland functional unit cell
```",C3,33730555
Human,eye,"lacrimal gland functional unit cell
```",WFDC2,33730555
Human,eye,"lacrimal gland functional unit cell
```",KRT5,33730555
Human,eye,"lacrimal gland functional unit cell
```",BPIFA1,33730555
Human,esophagus (barrett's esophagus),"metaplastic columnar epithelial cells
```",KRT8,33882290
Human,esophagus (barrett's esophagus),"metaplastic columnar epithelial cells
```",AGR2,33882290
Human,esophagus (barrett's esophagus),"metaplastic columnar epithelial cells
```",VIL1,33882290
Human,esophagus (barrett's esophagus),"metaplastic columnar epithelial cells
```",KRT7,33882290
Human,esophagus (barrett's esophagus),"metaplastic columnar epithelial cells
```",KRT20,33882290
Human,esophagus,"barrett's esophagus cells
```",KRT8,33882290
Human,esophagus,"barrett's esophagus cells
```",AGR2,33882290
Human,esophagus,"barrett's esophagus cells
```",VIL1,33882290
Human,esophagus,"barrett's esophagus cells
```",KRT7,33882290
Human,esophagus,"barrett's esophagus cells
```",KRT20,33882290
Human,barrett's esophagus,"epithelial cells
```",Foxa2,33882290
Human,barrett's esophagus,"epithelial cells
```",Agr2,33882290
Human,barrett's esophagus,"epithelial cells
```",Muc2,33882290
Human,esophagus,"columnar metaplasia cells
```",EpCam,33882290
Human,esophagus,"columnar metaplasia cells
```",Krt8,33882290
Human,esophagus,"columnar metaplasia cells
```",Sox9,33882290
Human,lateral ganglionic eminence,"d1 medium spiny neurons
```",ISL1,33958447
Human,lge (lateral ganglionic eminence),"d2-msns (d2 medium spiny neurons)
```",SIX3,33958447
Human,lge (lateral ganglionic eminence),"mge interneurons
```",NKX2-1,33958447
Human,lge (lateral ganglionic eminence),"mge interneurons
```",LHX6,33958447
Human,lge (lateral ganglionic eminence),"mge interneurons
```",LHX8,33958447
Human,lateral ganglionic eminence (lge),"dorsal lge (dlge) interneurons
```",SP8,33958447
Human,lateral ganglionic eminence (lge),"dorsal lge (dlge) interneurons
```",COUP-TFII (NR2F2),33958447
Human,lateral ganglionic eminence (lge),"dorsal lge (dlge) interneurons
```",PAX6,33958447
Human,striatum,"pre-msn
```",OCT6 (POU3F1),33958447
Human,striatum,"pre-msn
```",ISL1,33958447
Human,striatum,"pre-msn
```",SIX3,33958447
Human,striatum,"pre-msn
```",BCL11B,33958447
Human,striatum,"d1-medium spiny neurons (D1-MSNs)
```",PDYN,33958447
Human,striatum,"d1-medium spiny neurons (D1-MSNs)
```",TSHZ1,33958447
Human,striatum,"D2-type medium spiny neuron
```",PDYN,33958447
Human,striatum,"D2-type medium spiny neuron
```",TSHZ1,33958447
Human,eye,"radial glial cell
```",SALL3,33958447
Human,eye,"radial glial cell
```",LINC01896,33958447
Human,striatum,"d1-msns
```",ZNF467,33958447
Human,striatum,"d2-msns
```",ZNF467,33958447
Human,striatum,"d1-msns
```",OCT6,33958447
Human,striatum,"d2-msns
```",OCT6,33958447
Human,striatum,"d1-msns
```",IKZF1,33958447
Human,striatum,"d2-msns
```",MAFB,33958447
Human,brain,"medium spiny neuron
```",PDYN,33958447
Human,brain,"medium spiny neuron
```",TSHZ1,33958447
Human,brain,"medium spiny neuron
```",ISL1,33958447
Human,brain,"medium spiny neuron
```",SIX3,33958447
Human,eye,"limbal stem cell
```",GPHA2,33984282
Human,eye,"limbal stem cell
```",IFITM3,33984282
Human,colonic tissue,"cd8-positive
```",IL26,34163487
Human,liver,"macrophage
```",CXCL10,34171432
Human,gallbladder,"t cell
```",CXCR3,34171432
Human,liver,"macrophage
```",CXCL10,34171432
Human,gallbladder,"t cell
```",CXCR3,34171432
Human,kidney,"kidney epithelial cell
```",KRT19,34171432
Human,kidney,"kidney epithelial cell
```",EPCAM,34171432
Human,kidney,"kidney epithelial cell
```",CLDN7,34171432
Human,kidney,"kidney epithelial cell
```",CDH1,34171432
Human,gallbladder,"capillary endothelial cell
```",PECAM1,34171432
Human,gallbladder,"capillary endothelial cell
```",VWF,34171432
Human,gallbladder,"capillary endothelial cell
```",ENG,34171432
Human,eye,"adipocyte
```",FABP4,34171432
Human,eye,"adipocyte
```",RBP7,34171432
Human,eye,"adipocyte
```",CD36,34171432
Human,unmatched,"pericyte cell
```",RGS5,34171432
Human,unmatched,"pericyte cell
```",MYL9,34171432
Human,unmatched,"pericyte cell
```",MYLK,34171432
Human,unmatched,"pericyte cell
```",MCAM,34171432
Human,liver,"fibroblast
```",COL14A1,34171432
Human,liver,"fibroblast
```",MFAP5,34171432
Human,liver,"fibroblast
```",IL6,34171432
Human,liver,"fibroblast
```",PLA2G2A,34171432
Human,liver,"fibroblast
```",CFD,34171432
Human,liver,"fibroblast
```",DCN,34171432
Human,liver,"fibroblast
```",CXCL14,34171432
Human,bladder,"myofibroblast cell
```",ACTA2,34171432
Human,bladder,"myofibroblast cell
```",MMP11,34171432
Human,bladder,"myofibroblast cell
```",CTHRC1,34171432
Human,bladder,"myofibroblast cell
```",COL1A1,34171432
Human,bladder,"myofibroblast cell
```",COL3A1,34171432
Human,bladder,"myofibroblast cell
```",COL1A2,34171432
Human,bladder,"myofibroblast cell
```",FN1,34171432
Human,gallbladder cancer,"mast cell
```",TPSB2,34171432
Human,gallbladder cancer,"mast cell
```",MS4A2,34171432
Human,gallbladder cancer,"mast cell
```",TPSAB1,34171432
Human,gallbladder cancer,"mast cell
```",KIT,34171432
Human,bladder,"b lymphocytes
```",CD79A,34171432
Human,bladder,"b lymphocytes
```",MS4A1,34171432
Human,gallbladder,"plasma cell
```",IGHM,34171432
Human,gallbladder,"plasma cell
```",IGHA1,34171432
Human,gallbladder,"plasma cell
```",IGHG1,34171432
Human,gallbladder,"plasma cell
```",IGHG4,34171432
Human,gallbladder,"plasma cell
```",IGKC,34171432
Human,gallbladder,"plasma cell
```",MZB1,34171432
Human,gallbladder cancer,"t cell
```",TIGIT,34171432
Human,gallbladder cancer,"t cell
```",CTLA4,34171432
Human,gallbladder cancer,"t cell
```",FOXP3,34171432
Human,gallbladder cancer,"t cell
```",TRAC,34171432
Human,gallbladder cancer,"t cell
```",IL2RA,34171432
Human,gallbladder cancer,"t cell
```",IL7R,34171432
Human,gallbladder cancer,"t cell
```",CCR7,34171432
Human,gallbladder cancer,"t cell
```",CCL20,34171432
Human,blood,"cd4-positive helper t cell
```",CD4,34171432
Human,blood,"cd4-positive helper t cell
```",CD2,34171432
Human,blood,"cd4-positive helper t cell
```",CD3D,34171432
Human,blood,"cd4-positive helper t cell
```",TRBC1,34171432
Human,blood,"cd4-positive helper t cell
```",TRBC2,34171432
Human,blood,"cd4-positive helper t cell
```",CD3E,34171432
Human,blood,"cd4-positive helper t cell
```",FYB1,34171432
Human,blood,"cd4-positive helper t cell
```",IL32,34171432
Human,blood,"cd4-positive helper t cell
```",CD7,34171432
Human,blood,"cd8-positive
```",GZMA,34171432
Human,blood,"cd8-positive
```",CD8A,34171432
Human,blood,"cd8-positive
```",CD8B,34171432
Human,blood,"cd8-positive
```",CCL5,34171432
Human,blood,"cd8-positive
```",GNLY,34171432
Human,blood,"cd8-positive
```",CST7,34171432
Human,blood,"cd8-positive
```",CCL4,34171432
Human,blood,"cd8-positive
```",GZMH,34171432
Human,blood,"cd8-positive
```",GZMK,34171432
Human,blood,"cd8-positive
```",GZMB,34171432
Human,liver,"monocyte
```",FCN1,34171432
Human,liver,"monocyte
```",EREG,34171432
Human,liver,"monocyte
```",S100A12,34171432
Human,liver,"monocyte
```",CXCL10,34171432
Human,bladder,"cell_ontology_class='macrophage', free_annotation='macrophage'
```",MARCO,34171432
Human,bladder,"cell_ontology_class='macrophage', free_annotation='macrophage'
```",SNX10,34171432
Human,bladder,"cell_ontology_class='macrophage', free_annotation='macrophage'
```",CSF1R,34171432
Human,bladder,"cell_ontology_class='macrophage', free_annotation='macrophage'
```",CD163,34171432
Human,bladder,"cell_ontology_class='macrophage', free_annotation='macrophage'
```",MRC1,34171432
Human,bladder,"cell_ontology_class='macrophage', free_annotation='macrophage'
```",S100B,34171432
Human,liver,"liver dendritic cell
```",FCER1A,34171432
Human,liver,"liver dendritic cell
```",HLA-DQA1,34171432
Human,liver,"liver dendritic cell
```",HLA-DPA1,34171432
Human,liver,"liver dendritic cell
```",HLA-DPB1,34171432
Human,liver,"liver dendritic cell
```",HLA-DRB1,34171432
Human,gallbladder,"squamous cell （建议进一步核实是否应更改为 columnar epithelial cell）
```",TP63,34171432
Human,gallbladder,"squamous cell （建议进一步核实是否应更改为 columnar epithelial cell）
```",KRTDAP,34171432
Human,gallbladder,"squamous cell （建议进一步核实是否应更改为 columnar epithelial cell）
```",FAT2,34171432
Human,gallbladder,"adenocyte
```",KRT19,34171432
Human,gallbladder cancer tissue,"regulatory T cell
```",FOXP3,34171432
Human,gallbladder cancer tissue,"cell_ontology_class='macrophage', free_annotation='macrophage'
```",CD163,34171432
Human,bladder,"bladder urothelial cell
```",CD24,34171432
Human,bladder,"bladder urothelial cell
```",MDK,34171432
Human,bladder,"bladder urothelial cell
```",SERPINA1,34171432
Human,gallbladder cancer,"epithelial cancer cells (subtype 2)
```",MDK,34171432
Human,gallbladder cancer,"epithelial cancer cells (subtype 2)
```",CD24,34171432
Human,gallbladder cancer,"epithelial cancer cells (subtype 2)
```",SERPINA1,34171432
Human,无法匹配,"无法匹配
```",FOXP3,34171432
Human,gallbladder cancer tissue,"macrophages
```",CD163,34171432
Human,gallbladder cancer tissue,"macrophages
```",MDK,34171432
Human,gallbladder cancer tissue,"capillary endothelial cell
```",DCN,34171432
Human,bladder,"fibroblast
```",ACTA2,34171432
Human,gallbladder_cancer,"myofibroblast cell
```",MFAP5,34171432
Human,Blood,T cell,CD3,34183838
Human,blood,"t cell
```",CD4,34183838
Human,blood,"cell_ontology_class='t cell', free_annotation='t cells'
```",CD8a,34183838
Human,blood,"memory b cell
```",MS4A1,34183838
Human,blood,"t cell
```",γδTCR,34183838
Human,blood,"t cell
```",Vδ2-TCR,34183838
Human,blood,"cell_ontology_class='t cell', free_annotation='t cells'
```",Vα7.2 TCR,34183838
Human,blood,"type i nk t cell
```",Vα24-Jα18,34183838
Human,Blood,Natural killer cell,NCAM1,34183838
Human,Blood,T cell,PDCD1,34183838
Human,esophageal tissue,"epithelial cell
```",KRT13,34192657
Human,esophageal tissue,"epithelial cell
```",SPRR3,34192657
Human,trachea,"cell_ontology_class='mast cell', free_annotation='mast cells'
```",TPSB2,34192657
Human,trachea,"cell_ontology_class='mast cell', free_annotation='mast cells'
```",CPA3,34192657
Human,esophageal tissue,"endothelial cell
```",VWF,34192657
Human,esophageal tissue,"endothelial cell
```",RAMP2,34192657
Human,esophageal tissue,"fibroblasts
```",DCN,34192657
Human,esophageal tissue,"fibroblasts
```",COL1A1,34192657
Human,esophageal tissue,"t cell
```",CD3D,34192657
Human,esophageal tissue,"t cell
```",CD3E,34192657
Human,trachea,"sorted myeloid
```",LYZ,34192657
Human,trachea,"sorted myeloid
```",C1QB,34192657
Human,trachea,"b cells
```",CD79A,34192657
Human,trachea,"b cells
```",IGKC,34192657
Human,无法确定,"无法确定
```",EPCAM,34192657
Human,无法确定,"无法确定
```",SOX2,34192657
Human,trachea,"b cell
```",MZB1,34192657
Human,trachea,"b cell
```",FKBP11,34192657
Human,trachea,"b cell
```",IGHG3,34192657
Human,trachea,"b cell
```",CD74,34192657
Human,trachea,"b cell
```",S100A8,34192657
Human,trachea,"b cell
```",CXCR4,34192657
Human,trachea,"B cell
```",HLA-DQA2,34192657
Human,trachea,"B cell
```",CCR7,34192657
Human,trachea,"B cell
```",JUND,34192657
Human,trachea,"macrophage
```",CXCR4,34192657
Human,trachea,"macrophage
```",TGFB1,34192657
Human,trachea,"macrophage
```",HAVCR2,34192657
Human,esophageal tissue,"dendritic cell
```",CD274,34192657
Human,trachea,"macrophage
```",CD276,34192657
Human,large_intestine,"cd8-positive
```",GZMB,34192657
Human,large_intestine,"cd8-positive
```",NKG7,34192657
Human,large_intestine,"cd8-positive
```",GNLY,34192657
Human,trachea,"cd4-positive
```",CD4,34192657
Human,trachea,"cd4-positive
```",IL2RA,34192657
Human,trachea,"cd4-positive
```",FOXP3,34192657
Human,thymus,"t follicular helper cell
```",MAF,34192657
Human,thymus,"t follicular helper cell
```",ICOS,34192657
Human,thymus,"t follicular helper cell
```",BTAF,34192657
Human,trachea,"macrophage
```",HLA-DQA2,34192657
Human,trachea,"macrophage
```",HLA-DPB1,34192657
Human,trachea,"macrophage
```",HLA-DRB5,34192657
Human,large_intestine,"cd8-positive
```",LAG3,34192657
Human,large_intestine,"cd8-positive
```",PDCD1,34192657
Human,large_intestine,"cd8-positive
```",HAVCR2,34192657
Human,blood,"circulating tumor cell
```",CSPG4,34225455
Human,blood,"circulating tumor cell
```",MCAM,34225455
Human,blood,"circulating tumor cell
```",LNGFR,34225455
Human,blood,"cd8-positive
```",CD8A,34282123
Human,blood,"cd4-positive
```",CD4,34282123
Human,blood,"cell_ontology_class='t cell', free_annotation='t cells'
```",TRAV1-2,34282123
Human,blood,"cell_ontology_class='t cell', free_annotation='t cells'
```",TRAJ33,34282123
Human,blood,"cell_ontology_class='cd4-positive', free_annotation=''
```",GZMA,34282123
Human,blood,"cell_ontology_class='cd4-positive', free_annotation=''
```",GZMB,34282123
Human,blood,"cell_ontology_class='cd4-positive', free_annotation=''
```",GZMH,34282123
Human,blood,"cell_ontology_class='cd4-positive', free_annotation=''
```",NKG7,34282123
Human,blood,"cd8-positive
```",VLA-4,34282123
Human,blood,"cd8-positive
```",ITGAL,34282123
Human,blood,"cd8-positive
```",ITGAM,34282123
Human,blood,"cd8-positive
```",CCL4,34282123
Human,blood,"cd8-positive
```",CCL5,34282123
Human,blood,"cd8-positive
```",CX3CR1,34282123
Human,blood,"cd8-positive
```",CD99,34282123
Human,blood,"cd8-positive
```",SELPLG,34282123
Human,blood,"cd4-positive
```",VLA-4,34282123
Human,blood,"cd4-positive
```",ITGAL,34282123
Human,blood,"cd4-positive
```",ITGAM,34282123
Human,blood,"cd4-positive
```",CCL4,34282123
Human,blood,"cd4-positive
```",CCL5,34282123
Human,blood,"cd4-positive
```",CX3CR1,34282123
Human,blood,"cd4-positive
```",CD99,34282123
Human,blood,"cd4-positive
```",SELPLG,34282123
Human,blood,"cd8-positive
```",ITGAM,34282123
Human,blood,"cd8-positive
```",ITGB1,34282123
Human,blood,"cd8-positive
```",PRSS23,34282123
Human,blood,"cd8-positive
```",SPON2,34282123
Human,blood,"cd8-positive
```",ZNF683,34282123
Human,blood,"naive thymus-derived cd4-positive
```",SELL,34282123
Human,blood,"naive thymus-derived cd4-positive
```",CCR7,34282123
Human,blood,"naive thymus-derived cd4-positive
```",TCF7,34282123
Human,blood,"naive thymus-derived cd4-positive
```",LEF1,34282123
Human,blood,"t cell
```",CD3,34282123
Human,blood,"cd8-positive
```",CD8A,34282123
Human,blood,"cd4-positive helper t cell
```",CD4,34282123
Human,yolk sac,"myeloid progenitor
```",MYB,34284135
Human,yolk sac,"myeloid progenitor
```",CD34,34284135
Human,yolk sac,"myeloid progenitor
```",PTPRC,34284135
Human,yolk sac,"myeloid progenitor
```",CD44,34284135
Human,blood,"Regulatory T cell
```",CD4+CD25+CD127lo/–,34324441
Human,blood,"non-regulatory T cell
```",CD4+CD25loCD127hi CD45RO+,34324441
Human,blood,"non-regulatory T cell
```",CD45RO+CD62Llo,34324441
Human,blood,"non-regulatory T cell
```",CD45RO+CD62Lhi,34324441
Human,blood,"Regulatory T cell
```",FOXP3,34324441
Human,blood,"Regulatory T cell
```",CD27,34324441
Human,blood,"Regulatory T cell
```",CTLA4,34324441
Human,blood,"Regulatory T cell
```",HLA-DR,34324441
Human,Blood,NKT cell,CXCR4,34326311
Human,blood,"cell_ontology_class='t cell', free_annotation='t cells'
```",IFNGR1,34326311
Human,blood,"cell_ontology_class='t cell', free_annotation='t cells'
```",STAT1,34326311
Human,blood,"cell_ontology_class='t cell', free_annotation='t cells'
```",TNFRSF1B,34326311
Human,blood,"cell_ontology_class='t cell', free_annotation='t cells'
```",TNFAIP3,34326311
Human,blood,"cell_ontology_class='t cell', free_annotation='t cells'
```",TNFSF8,34326311
Human,Blood,Monocyte,CD83,34326311
Human,Blood,Monocyte,FCGR1A,34326311
Human,Blood,Monocyte,HLA-DRA,34326311
Human,Blood,Monocyte,HLA-DPB1,34326311
Human,Blood,Monocyte,HLA-DMA,34326311
Human,Blood,Non-classical monocyte,FCGR3A,34326311
Human,salivary gland,"duct cells, oncocytes, mucous cells, myoepithelial cells
```",CDH1,34385390
Human,salivary gland,"duct cells, oncocytes, mucous cells, myoepithelial cells
```",KRT5,34385390
Human,salivary gland,"duct cells, oncocytes, mucous cells, myoepithelial cells
```",KRT8,34385390
Human,salivary gland,"duct cells, oncocytes, mucous cells, myoepithelial cells
```",KRT7,34385390
Human,mammary,"basal cell
```",TP63,34385390
Human,mammary,"basal cell
```",KRT5,34385390
Human,mammary,"basal cell
```",KRT7,34385390
Human,tongue,"epithelial cell
```",MUC5B,34385390
Human,tongue,"epithelial cell
```",KRT23,34385390
Human,tongue,"epithelial cell
```",AGR2,34385390
Human,muscle,"smooth muscle cell
```",MKI67,34385390
Human,trachea,"basal cell
```",TP63,34385390
Human,trachea,"basal cell
```",KRT5,34385390
Human,trachea,"basal cell
```",KRT7,34385390
Human,skin,"epithelial cell
```",KRT7,34385390
Human,skin,"epithelial cell
```",MUC4,34385390
Human,lung,"muc5bhigh cell type (c4)
```",MUC5B,34385390
Human,salivary_gland,"cell_ontology_class='duct epithelial cell', free_annotation='ductal cell'
```",TP63,34385390
Human,salivary_gland,"cell_ontology_class='duct epithelial cell', free_annotation='ductal cell'
```",KRT5,34385390
Human,salivary_gland,"cell_ontology_class='duct epithelial cell', free_annotation='ductal cell'
```",KRT7,34385390
Human,barrett's esophagus (be),"columnar epithelial cells
```",MUC5AC,34385390
Human,barrett's esophagus (be),"columnar epithelial cells
```",KRT20,34385390
Human,small_intestine,"small intestine goblet cell
```",MUC2,34385390
Human,small_intestine,"small intestine goblet cell
```",TFF3,34385390
Human,small_intestine,"intestinal enteroendocrine cell
```",NEUROG3,34385390
Human,small_intestine,"intestinal enteroendocrine cell
```",CHGA,34385390
Human,barrett's esophagus (be),"undifferentiated cells
```",OLFM4,34385390
Human,esophagus,"barrett's esophagus cell
```",MYC,34385390
Human,esophagus,"barrett's esophagus cell
```",HNF4A,34385390
Human,fat,"t cell
```",GPR15,34389613
Human,blood,"memory CD4-positive alpha-beta T cell
```",PTGDR2,34389613
Human,fat,"Th17 cells
```",IL26,34389613
Human,fat,"Th17 cells
```",IL17A,34389613
Human,fat,"Th17 cells
```",IL17F,34389613
Human,large_intestine,"cd8-positive
```",IFNG,34389613
Human,large_intestine,"cd8-positive
```",GZMB,34389613
Human,large_intestine,"cd8-positive
```",GNLY,34389613
Human,pancreas,"t cell
```",ITGA4,34389613
Human,pancreas,"t cell
```",ITGB7,34389613
Human,small_intestine,"cell_ontology_class='t cell', free_annotation='t cells'
```",CCR9,34389613
Human,trachea,"cd4-positive
```",GPR15,34389613
Human,lung,"macrophage
```",GPR15,34389613
Human,vasculature,"pericyte cell
```",PTGDR2,34389613
Human,vasculature,"pericyte cell
```",KLRB1,34389613
Human,blood,"cd4-positive
```",CD40LG,34389613
Human,vasculature,"pericyte cell
```",FFAR3,34389613
Human,lung,"macrophage
```",GPR15,34389613
Human,lung,"macrophage
```",KLRB1,34389613
Human,lung,"macrophage
```",IL25,34389613
Human,lung,"macrophage
```",IL-33R,34389613
Human,lung,"macrophage
```",CCR8,34389613
Human,lung,"macrophage
```",FFAR3,34389613
Human,lung,"macrophage
```",HPGDS,34389613
Human,lung,"macrophage
```",PPAR-γ,34389613
Human,blood,"memory cd4-positive t cell
```",CD3,34389613
Human,blood,"memory cd4-positive t cell
```",CD4,34389613
Human,blood,"memory cd4-positive t cell
```",CD45RA,34389613
Human,blood,"memory cd4-positive t cell
```",PTGDR2,34389613
Human,blood,"memory cd4-positive t cell
```",KLRB1,34389613
Human,blood,"t cells
```",GPR15,34389613
Human,blood,"t cells
```",FFAR3,34389613
Human,esophagus,"stratified squamous epithelial cell
```",TP63,34416429
Human,tongue,"epithelial cell
```",EPCAM,34416429
Human,small_intestine,"goblet cell
```",MUC2,34416429
Human,small_intestine,"goblet cell
```",MUC5AC,34416429
Human,small_intestine,"goblet cell
```",TFF1,34416429
Human,small_intestine,"goblet cell
```",TFF2,34416429
Human,small_intestine,"goblet cell
```",TFF3,34416429
Human,esophageal tissue,"immune cells
```",CD247,34416429
Human,esophageal tissue,"immune cells
```",CD3D,34416429
Human,esophageal tissue,"immune cells
```",CD3E,34416429
Human,esophageal tissue,"columnar epithelial cell
```",MUC2,34416429
Human,esophageal tissue,"columnar epithelial cell (esophageal-gastro junction-like)
```",MUC5AC,34416429
Human,esophageal tissue,"columnar epithelial cell (esophageal-gastro junction-like)
```",TFF1,34416429
Human,esophageal tissue,"columnar epithelial cell (esophageal-gastro junction-like)
```",TFF2,34416429
Human,tongue,"epithelial cell
```",CDH1,34416429
Human,esophageal tissue,"macrophage
```",VIM,34416429
Human,skin,"cell_ontology_class='epithelial cell', free_annotation='epithelial cells'
```",TP63,34416429
Human,Barrett's esophagus,"BE-specific cell
```",EPCAM,34416429
Human,Barrett's esophagus,"BE-specific cell
```",TFF3,34416429
Human,Barrett's esophagus,"BE-specific cell
```",TFF1,34416429
Human,Barrett's esophagus,"BE-specific cell
```",TFF2,34416429
Human,skin,"cell_ontology_class='epithelial cell', free_annotation='epithelial cells'
```",KRT4,34416429
Human,skin,"cell_ontology_class='epithelial cell', free_annotation='epithelial cells'
```",KRT15,34416429
Human,esophageal tissue,"squamous epithelial cell
```",TP63,34416429
Human,tongue,"epithelial cell
```",EPCAM,34416429
Human,esophageal tissue,"intestinal enteroendocrine cell
```",MUC2,34416429
Human,esophageal tissue,"intestinal enteroendocrine cell
```",VIL1,34416429
Human,esophageal tissue,"macrophage
```",CLDN18,34416429
Human,esophageal tissue,"macrophage
```",TFF2,34416429
Human,blood,"platelet
```",Tubb1,34488842
Human,PBMC,"B cell
```",Cd79a,34488842
Human,blood,"monocyte
```",Lyz,34488842
Human,vasculature,"epithelial cell
```",S100P,34489433
Human,vasculature,"epithelial cell
```",CXCL17,34489433
Human,vasculature,"epithelial cell
```",AGR2,34489433
Human,vasculature,"epithelial cell
```",MUC20,34489433
Human,esophagus,"squamous epithelial cell
```",EGR1,34489433
Human,esophagus,"squamous epithelial cell
```",JUN,34489433
Human,esophagus,"squamous epithelial cell
```",FOS,34489433
Human,esophagus,"antigen-presenting cells
```",CD74,34489433
Human,esophagus,"antigen-presenting cells
```",HLA-DPA1,34489433
Human,esophagus,"antigen-presenting cells
```",HLA-DRA,34489433
Human,skin,"cell_ontology_class='epithelial cell', free_annotation='cycling epithelial cells'
```",CENPW,34489433
Human,skin,"cell_ontology_class='epithelial cell', free_annotation='cycling epithelial cells'
```",CKS1B,34489433
Human,skin,"cell_ontology_class='epithelial cell', free_annotation='cycling epithelial cells'
```",BIRC5,34489433
Human,vasculature,"epithelial cell
```",KRT72,34489433
Human,vasculature,"epithelial cell
```",KRT16,34489433
Human,vasculature,"epithelial cell
```",KRT17,34489433
Human,esophagus,"epithelial cell
```",SPRR1A,34489433
Human,esophagus,"epithelial cell
```",SPRR1B,34489433
Human,esophagus,"epithelial cell
```",S100A8,34489433
Human,esophagus,"epithelial cell
```",S100A9,34489433
Human,esophagus,"mesenchymal-like cells
```",VIM,34489433
Human,esophagus,"mesenchymal-like cells
```",SPARC,34489433
Human,thymus,"t follicular helper cell
```",CXCR5,34489433
Human,esophagus (esophageal squamous cell carcinoma),"exhausted t cell
```",CD39 (ENTPD1),34489433
Human,esophagus (esophageal squamous cell carcinoma),"exhausted t cell
```",CD103 (ITGAE),34489433
Human,esophagus (esophageal squamous cell carcinoma),"exhausted t cell
```",KLRG1,34489433
Human,esophagus,"germinal center b cell
```",MKI67,34489433
Human,esophagus,"germinal center b cell
```",TOP2A,34489433
Human,esophagus,"tumor-associated macrophages (TAMs)
```",TGFB1,34489433
Human,esophagus,"tumor-associated macrophages (TAMs)
```",COX2,34489433
Human,esophagus,"monocyte
```",VEGFA,34489433
Human,esophagus,"cell_ontology_class='macrophage', free_annotation='tumor-associated macrophages (TAMs)'
```",MMP9,34489433
Human,esophagus,"cell_ontology_class='macrophage', free_annotation='tumor-associated macrophages (TAMs)'
```",MMP12,34489433
Human,esophagus,"conventional dendritic cell (cDC)
```",HLA-DRA,34489433
Human,esophagus,"conventional dendritic cell (cDC)
```",CD80,34489433
Human,esophagus,"conventional dendritic cell (cDC)
```",CD86,34489433
Human,esophagus,"conventional dendritic cell (cDC)
```",TNF,34489433
Human,esophagus,"conventional dendritic cell (cDC)
```",IL1B,34489433
Human,escc tumor and adjacent normal tissues,"tolerogenic dendritic cell (tdc)
```",HLA-DRA,34489433
Human,escc tumor and adjacent normal tissues,"tolerogenic dendritic cell (tdc)
```",CD80,34489433
Human,escc tumor and adjacent normal tissues,"tolerogenic dendritic cell (tdc)
```",CD86,34489433
Human,escc tumor and adjacent normal tissues,"tolerogenic dendritic cell (tdc)
```",CCR7,34489433
Human,escc tumor and adjacent normal tissues,"plasmacytoid dendritic cell
```",ICOSLG,34489433
Human,esophageal squamous cell carcinoma tissue,"tumor-associated dendritic cells
```",IDO1,34489433
Human,esophageal squamous cell carcinoma tissue,"tumor-associated dendritic cells
```",CD274,34489433
Human,esophageal squamous cell carcinoma tissue,"tumor-associated dendritic cells
```",PDCD1LG2,34489433
Human,escc tumor,"tumor-infiltrating dendritic cells
```",PTPRC,34489433
Human,escc tumor,"tumor-infiltrating dendritic cells
```",CCR7,34489433
