species,tissue_type,cell_name,marker,pmid
Human,Gallbladder cancer,Myofibroblast,COL1A2,34171432
Human,Gallbladder cancer,Myofibroblast,FN1,34171432
Human,Gallbladder cancer,Mast cell,TPSB2,34171432
Human,Gallbladder cancer,Mast cell,MS4A2,34171432
Human,Gallbladder cancer,Mast cell,TPSAB1,34171432
Human,Gallbladder cancer,Mast cell,KIT,34171432
Human,Gallbladder cancer,B cell (Follicular),CD79A,34171432
Human,Gallbladder cancer,B cell (Follicular),MS4A1,34171432
Human,Gallbladder cancer,B cell (Plasma),IGHM,34171432
Human,Gallbladder cancer,B cell (Plasma),IGHA1,34171432
Human,Gallbladder cancer,B cell (Plasma),IGHG1,34171432
Human,Gallbladder cancer,B cell (Plasma),IGHG4,34171432
Human,Gallbladder cancer,B cell (Plasma),IGKC,34171432
Human,Gallbladder cancer,B cell (Plasma),MZB1,34171432
Human,Gallbladder cancer,Treg cell,TIGIT,34171432
Human,Gallbladder cancer,Treg cell,CTLA4,34171432
Human,Gallbladder cancer,Treg cell,FOXP3,34171432
Human,Gallbladder cancer,Treg cell,TRAC,34171432
Human,Gallbladder cancer,Treg cell,IL2RA,34171432
Human,Gallbladder cancer,Treg cell,IL7R,34171432
Human,Gallbladder cancer,Treg cell,CCR7,34171432
Human,Gallbladder cancer,Treg cell,CCL20,34171432
Human,Gallbladder cancer,CD4+ T cell,CD4,34171432
Human,Gallbladder cancer,CD4+ T cell,CD2,34171432
Human,Gallbladder cancer,CD4+ T cell,CD3D,34171432
Human,Gallbladder cancer,CD4+ T cell,TRBC1,34171432
Human,Gallbladder cancer,CD4+ T cell,TRBC2,34171432
Human,Gallbladder cancer,CD4+ T cell,CD3E,34171432
Human,Gallbladder cancer,CD4+ T cell,FYB1,34171432
Human,Gallbladder cancer,CD4+ T cell,IL32,34171432
Human,Gallbladder cancer,CD4+ T cell,CD7,34171432
Human,Gallbladder cancer,CD8+ T cell,GZMA,34171432
Human,Gallbladder cancer,CD8+ T cell,CD8A,34171432
Human,Gallbladder cancer,CD8+ T cell,CD8B,34171432
Human,Gallbladder cancer,CD8+ T cell,CCL5,34171432
Human,Gallbladder cancer,CD8+ T cell,GNLY,34171432
Human,Gallbladder cancer,CD8+ T cell,CST7,34171432
Human,Gallbladder cancer,CD8+ T cell,CCL4,34171432
Human,Gallbladder cancer,CD8+ T cell,GZMH,34171432
Human,Gallbladder cancer,CD8+ T cell,GZMK,34171432
Human,Gallbladder cancer,CD8+ T cell,GZMB,34171432
Human,Gallbladder cancer,Monocyte-like cell,FCN1,34171432
Human,Gallbladder cancer,Monocyte-like cell,EREG,34171432
Human,Gallbladder cancer,Monocyte-like cell,S100A12,34171432
Human,Gallbladder cancer,Monocyte-like cell,CXCL10,34171432
Human,Gallbladder cancer,M1 Macrophage,MARCO,34171432
Human,Gallbladder cancer,M1 Macrophage,SNX10,34171432
Human,Gallbladder cancer,M1 Macrophage,CSF1R,34171432
Human,Gallbladder cancer,M1 Macrophage,CD163,34171432
Human,Gallbladder cancer,M2 Macrophage,MRC1,34171432
Human,Gallbladder cancer,M2 Macrophage,S100B,34171432
Human,Gallbladder cancer,Dendritic cell,FCER1A,34171432
Human,Gallbladder cancer,Dendritic cell,HLA-DQA1,34171432
Human,Gallbladder cancer,Dendritic cell,HLA-DPA1,34171432
Human,Gallbladder cancer,Dendritic cell,HLA-DPB1,34171432
Human,Gallbladder cancer,Dendritic cell,HLA-DRB1,34171432
Human,Gallbladder,Squamous cell,TP63,34171432
Human,Gallbladder,Squamous cell,KRTDAP,34171432
Human,Gallbladder,Squamous cell,FAT2,34171432
Human,Gallbladder,Adenocyte,KRT19,34171432
Human,Gallbladder cancer tissue,Treg cell,FOXP3,34171432
Human,Gallbladder cancer tissue,M2 macrophage,CD163,34171432
Human,Gallbladder cancer tissue,Epithelial cell (subtype 2),CD24,34171432
Human,Gallbladder cancer tissue,Epithelial cell (subtype 2),MDK,34171432
Human,Gallbladder cancer tissue,Epithelial cell (subtype 2),SERPINA1,34171432
Human,Gallbladder cancer,Epithelial cancer cells (subtype 2),MDK,34171432
Human,Gallbladder cancer,Epithelial cancer cells (subtype 2),CD24,34171432
Human,Gallbladder cancer,Epithelial cancer cells (subtype 2),SERPINA1,34171432
Human,Gallbladder cancer (GBC) tissue,Tregs,FOXP3,34171432
Human,Gallbladder cancer (GBC) tissue,Immunosuppressive macrophages,CD163,34171432
Human,Gallbladder cancer (GBC) tissue,M1/M2 macrophages,MDK,34171432
Human,Gallbladder cancer (GBC) tissue,Endothelial-DCN,DCN,34171432
Human,Gallbladder cancer (GBC) tissue,CAF-ACTA2,ACTA2,34171432
Human,Gallbladder cancer (GBC) tissue,CAF-MFAP5,MFAP5,34171432
Human,Blood,T cell,CD3,34183838
Human,blood,"naive thymus-derived cd4-positive, alpha-beta t cell
```",CD4,34183838
Human,blood,"t cell
```",CD8a,34183838
Human,blood,"b cell
```",MS4A1,34183838
Human,blood,"t cell
```",γδTCR,34183838
Human,blood,"t cell
```",Vδ2-TCR,34183838
Human,blood,"t cell
```",Vα7.2 TCR,34183838
Human,blood,"t cell
```",Vα24-Jα18,34183838
Human,Blood,Natural killer cell,NCAM1,34183838
Human,Blood,T cell,PDCD1,34183838
Human,Esophageal tissue,Epithelial cells,KRT13,34192657
Human,Esophageal tissue,Epithelial cells,SPRR3,34192657
Human,Esophageal tissue,Mast cells,TPSB2,34192657
Human,Esophageal tissue,Mast cells,CPA3,34192657
Human,Esophageal tissue,Endothelial cells,VWF,34192657
Human,Esophageal tissue,Endothelial cells,RAMP2,34192657
Human,Esophageal tissue,Fibroblasts,DCN,34192657
Human,Esophageal tissue,Fibroblasts,COL1A1,34192657
Human,Esophageal tissue,T cells,CD3D,34192657
Human,Esophageal tissue,T cells,CD3E,34192657
Human,Esophageal tissue,Myeloid cells,LYZ,34192657
Human,Esophageal tissue,Myeloid cells,C1QB,34192657
Human,Esophageal tissue,B cells,CD79A,34192657
Human,Esophageal tissue,B cells,IGKC,34192657
Human,Esophageal tissue,Cancer cells,EPCAM,34192657
Human,Esophageal tissue,Cancer cells,SOX2,34192657
Human,Esophageal tissue,Plasma B cell,MZB1,34192657
Human,Esophageal tissue,Plasma B cell,FKBP11,34192657
Human,Esophageal tissue,Plasma B cell,IGHG3,34192657
Human,Esophageal tissue,Follicular B cell (Cluster 2),CD74,34192657
Human,Esophageal tissue,Follicular B cell (Cluster 2),S100A8,34192657
Human,Esophageal tissue,Follicular B cell (Cluster 2),CXCR4,34192657
Human,Esophageal tissue,Follicular B cell (Cluster 3),HLA-DQA2,34192657
Human,Esophageal tissue,Follicular B cell (Cluster 3),CCR7,34192657
Human,Esophageal tissue,Follicular B cell (Cluster 3),JUND,34192657
Human,Esophageal tissue,Macrophage,CXCR4,34192657
Human,Esophageal tissue,Macrophage,TGFB1,34192657
Human,Esophageal tissue,Macrophage,HAVCR2,34192657
Human,Esophageal tissue,Dendritic cell (DC),CD274,34192657
Human,Esophageal tissue,Macrophage,CD276,34192657
Human,Esophageal tissue,NKT/CD8+ T cells,GZMB,34192657
Human,Esophageal tissue,NKT/CD8+ T cells,NKG7,34192657
Human,Esophageal tissue,NKT/CD8+ T cells,GNLY,34192657
Human,Esophageal tissue,Regulated/CD4+ T cells,CD4,34192657
Human,Esophageal tissue,Regulated/CD4+ T cells,IL2RA,34192657
Human,Esophageal tissue,Regulated/CD4+ T cells,FOXP3,34192657
Human,Esophageal tissue,T follicular helper cells,MAF,34192657
Human,Esophageal tissue,T follicular helper cells,ICOS,34192657
Human,Esophageal tissue,T follicular helper cells,BTAF,34192657
Human,Esophageal tissue,Macrophages (Phase 3),HLA-DQA2,34192657
Human,Esophageal tissue,Macrophages (Phase 3),HLA-DPB1,34192657
Human,Esophageal tissue,Macrophages (Phase 3),HLA-DRB5,34192657
Human,Esophageal tissue,NKT/CD8+ T cells,LAG3,34192657
Human,Esophageal tissue,NKT/CD8+ T cells,PDCD1,34192657
Human,Esophageal tissue,NKT/CD8+ T cells,HAVCR2,34192657
Human,blood,"circulating tumor cell
```",CSPG4,34225455
Human,blood,"circulating tumor cell
```",MCAM,34225455
Human,blood,"circulating tumor cell
```",LNGFR,34225455
Human,blood,"cd8-positive, alpha-beta t cell
```",CD8A,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",CD4,34282123
Human,blood,"t cell
```",TRAV1-2,34282123
Human,blood,"t cell
```",TRAJ33,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",GZMA,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",GZMB,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",GZMH,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",NKG7,34282123
Human,Brain vessels,CD8+ T cells,VLA-4,34282123
Human,Brain vessels,CD8+ T cells,ITGAL,34282123
Human,Brain vessels,CD8+ T cells,ITGAM,34282123
Human,Brain vessels,CD8+ T cells,CCL4,34282123
Human,Brain vessels,CD8+ T cells,CCL5,34282123
Human,Brain vessels,CD8+ T cells,CX3CR1,34282123
Human,Brain vessels,CD8+ T cells,CD99,34282123
Human,Brain vessels,CD8+ T cells,SELPLG,34282123
Human,Brain vessels,CD4 CTLs,VLA-4,34282123
Human,Brain vessels,CD4 CTLs,ITGAL,34282123
Human,Brain vessels,CD4 CTLs,ITGAM,34282123
Human,Brain vessels,CD4 CTLs,CCL4,34282123
Human,Brain vessels,CD4 CTLs,CCL5,34282123
Human,Brain vessels,CD4 CTLs,CX3CR1,34282123
Human,Brain vessels,CD4 CTLs,CD99,34282123
Human,Brain vessels,CD4 CTLs,SELPLG,34282123
Human,Brain vessels,Central memory CD8+ T cells,ITGAM,34282123
Human,Brain vessels,Central memory CD8+ T cells,ITGB1,34282123
Human,Brain vessels,Central memory CD8+ T cells,PRSS23,34282123
Human,Brain vessels,Central memory CD8+ T cells,SPON2,34282123
Human,Brain vessels,Central memory CD8+ T cells,ZNF683,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",SELL,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",CCR7,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",TCF7,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",LEF1,34282123
Human,blood,"t cell
```",CD3,34282123
Human,blood,"cd8-positive, alpha-beta t cell
```",CD8A,34282123
Human,blood,"cd4-positive, alpha-beta t cell
```",CD4,34282123
Human,Yolk sac,YSMPs (Yolk Sac Myeloid-biased Progenitors),MYB,34284135
Human,Yolk sac,YSMPs (Yolk Sac Myeloid-biased Progenitors),CD34,34284135
Human,Yolk sac,YSMPs (Yolk Sac Myeloid-biased Progenitors),PTPRC,34284135
Human,Yolk sac,YSMPs (Yolk Sac Myeloid-biased Progenitors),CD44,34284135
Human,Peripheral blood,Treg,CD4+CD25+CD127lo/–,34324441
Human,peripheral blood,"non-treg
```",CD4+CD25loCD127hi CD45RO+,34324441
Human,peripheral blood,"non-treg
```",CD45RO+CD62Llo,34324441
Human,peripheral blood,"non-treg
```",CD45RO+CD62Lhi,34324441
Human,Peripheral blood,Treg,FOXP3,34324441
Human,Peripheral blood,Treg,CD27,34324441
Human,Peripheral blood,Treg,CTLA4,34324441
Human,Peripheral blood,Treg,HLA-DR,34324441
Human,Blood,NKT cell,CXCR4,34326311
Human,blood,"t cell
```",IFNGR1,34326311
Human,blood,"t cell
```",STAT1,34326311
Human,blood,"t cell
```",TNFRSF1B,34326311
Human,blood,"t cell
```",TNFAIP3,34326311
Human,blood,"t cell
```",TNFSF8,34326311
Human,Blood,Monocyte,CD83,34326311
Human,Blood,Monocyte,FCGR1A,34326311
Human,Blood,Monocyte,HLA-DRA,34326311
Human,Blood,Monocyte,HLA-DPB1,34326311
Human,Blood,Monocyte,HLA-DMA,34326311
Human,Blood,Non-classical monocyte,FCGR3A,34326311
Human,SMG,"Duct cells, oncocytes, mucous cells, myoepithelial cells",CDH1,34385390
Human,SMG,"Duct cells, oncocytes, mucous cells, myoepithelial cells",KRT5,34385390
Human,SMG,"Duct cells, oncocytes, mucous cells, myoepithelial cells",KRT8,34385390
Human,SMG,"Duct cells, oncocytes, mucous cells, myoepithelial cells",KRT7,34385390
Human,SMG,Transitional basal progenitors,TP63,34385390
Human,SMG,Transitional basal progenitors,KRT5,34385390
Human,SMG,Transitional basal progenitors,KRT7,34385390
Human,SMG,Epithelial cells,MUC5B,34385390
Human,SMG,Epithelial cells,KRT23,34385390
Human,SMG,Epithelial cells,AGR2,34385390
Human,SMG,Quiescent cells,MKI67,34385390
Human,N-SCJ,Transitional basal cells (C1 and C2),TP63,34385390
Human,N-SCJ,Transitional basal cells (C1 and C2),KRT5,34385390
Human,N-SCJ,Transitional basal cells (C1 and C2),KRT7,34385390
Human,N-SCJ,Residual embryonic cells (C3),KRT7,34385390
Human,N-SCJ,Residual embryonic cells (C3),MUC4,34385390
Human,N-SCJ,MUC5Bhigh cell type (C4),MUC5B,34385390
Human,Submandibular gland (SMG),Intercalated and main duct cells,TP63,34385390
Human,Submandibular gland (SMG),Intercalated and main duct cells,KRT5,34385390
Human,Submandibular gland (SMG),Intercalated and main duct cells,KRT7,34385390
Human,Barrett's esophagus (BE),Columnar cells,MUC5AC,34385390
Human,Barrett's esophagus (BE),Columnar cells,KRT20,34385390
Human,Barrett's esophagus (BE),Goblet cells,MUC2,34385390
Human,Barrett's esophagus (BE),Goblet cells,TFF3,34385390
Human,Barrett's esophagus (BE),Enteroendocrine-like cells,NEUROG3,34385390
Human,Barrett's esophagus (BE),Enteroendocrine-like cells,CHGA,34385390
Human,Barrett's esophagus (BE),Undifferentiated cells,OLFM4,34385390
Human,Esophagus,Barrett's Esophagus cell,MYC,34385390
Human,Esophagus,Barrett's Esophagus cell,HNF4A,34385390
Human,Esophagus,Pathogenic effector TH2 cells,GPR15,34389613
Human,blood,"cd4-positive, alpha-beta memory t cell
```",PTGDR2,34389613
Human,Esophagus,TH17 cells,IL26,34389613
Human,Esophagus,TH17 cells,IL17A,34389613
Human,Esophagus,TH17 cells,IL17F,34389613
Human,Esophagus,CD8+ cells,IFNG,34389613
Human,Esophagus,CD8+ cells,GZMB,34389613
Human,Esophagus,CD8+ cells,GNLY,34389613
Human,Esophagus and Duodenum,T cells,ITGA4,34389613
Human,Esophagus and Duodenum,T cells,ITGB7,34389613
Human,Duodenum,T cells,CCR9,34389613
Human,Esophagus,CD4+ T cells,GPR15,34389613
Human,Esophagus,peTH2 cell,GPR15,34389613
Human,peripheral blood,"peth2 cell
```",PTGDR2,34389613
Human,peripheral blood,"peth2 cell
```",KLRB1,34389613
Human,blood,"cd4-positive, alpha-beta t cell
```",CD40LG,34389613
Human,peripheral blood,"peth2 cell
```",FFAR3,34389613
Human,Esophagus,peTH2 cell,GPR15,34389613
Human,Esophagus,peTH2 cell,KLRB1,34389613
Human,Esophagus,peTH2 cell,IL25,34389613
Human,Esophagus,peTH2 cell,IL-33R,34389613
Human,Esophagus,peTH2 cell,CCR8,34389613
Human,Esophagus,peTH2 cell,FFAR3,34389613
Human,Esophagus,peTH2 cell,HPGDS,34389613
Human,Esophagus,peTH2 cell,PPAR-γ,34389613
Human,blood,"cd4-positive, alpha-beta memory t cell
```",CD3,34389613
Human,blood,"cd4-positive, alpha-beta memory t cell
```",CD4,34389613
Human,blood,"cd4-positive, alpha-beta memory t cell
```",CD45RA,34389613
Human,blood,"cd4-positive, alpha-beta memory t cell
```",PTGDR2,34389613
Human,blood,"cd4-positive, alpha-beta memory t cell
```",KLRB1,34389613
Human,blood,"t cell
```",GPR15,34389613
Human,blood,"t cell
```",FFAR3,34389613
Human,Esophageal tissue,Stratified esophageal cells,TP63,34416429
Human,Esophageal tissue,Glandular BE cells,EPCAM,34416429
Human,Esophageal tissue,Goblet cells,MUC2,34416429
Human,Esophageal tissue,Goblet cells,MUC5AC,34416429
Human,Esophageal tissue,Goblet cells,TFF1,34416429
Human,Esophageal tissue,Goblet cells,TFF2,34416429
Human,Esophageal tissue,Goblet cells,TFF3,34416429
Human,Esophageal tissue,Immune cells,CD247,34416429
Human,Esophageal tissue,Immune cells,CD3D,34416429
Human,Esophageal tissue,Immune cells,CD3E,34416429
Human,Esophageal tissue,Columnar-epithelial cells (intestinal-like),MUC2,34416429
Human,Esophageal tissue,Columnar-epithelial cells (cardia-like),MUC5AC,34416429
Human,Esophageal tissue,Columnar-epithelial cells (cardia-like),TFF1,34416429
Human,Esophageal tissue,Columnar-epithelial cells (cardia-like),TFF2,34416429
Human,Esophageal tissue,Epithelial cell,CDH1,34416429
Human,Esophageal tissue,Lamina propria cell,VIM,34416429
Human,Squamous epithelium (SE) epithelium,SE-specific cell,TP63,34416429
Human,Barrett's esophagus (BE),BE-specific cell,EPCAM,34416429
Human,Barrett's esophagus (BE),BE-specific cell,TFF3,34416429
Human,Barrett's esophagus (BE),BE-specific cell,TFF1,34416429
Human,Barrett's esophagus (BE),BE-specific cell,TFF2,34416429
Human,Squamous epithelium (SE),SE-specific cell,KRT4,34416429
Human,Squamous epithelium (SE),SE-specific cell,KRT15,34416429
Human,Esophageal tissue,Squamous epithelial cell,TP63,34416429
Human,Esophageal tissue,Columnar epithelial cell,EPCAM,34416429
Human,Esophageal tissue,Intestinal-type cell,MUC2,34416429
Human,Esophageal tissue,Intestinal-type cell,VIL1,34416429
Human,Esophageal tissue,Cardia-stomach cell,CLDN18,34416429
Human,Esophageal tissue,Cardia-stomach cell,TFF2,34416429
Human,PBMC,Platelet,Tubb1,34488842
Human,PBMC,B-cell,Cd79a,34488842
Human,PBMC,Monocyte,Lyz,34488842
Human,ESCC tumors,Mucosal cells,S100P,34489433
Human,ESCC tumors,Mucosal cells,CXCL17,34489433
Human,ESCC tumors,Mucosal cells,AGR2,34489433
Human,ESCC tumors,Mucosal cells,MUC20,34489433
Human,ESCC tumors,Stress cells,EGR1,34489433
Human,ESCC tumors,Stress cells,JUN,34489433
Human,ESCC tumors,Stress cells,FOS,34489433
Human,ESCC tumors,Antigen Presentation (AP) cells,CD74,34489433
Human,ESCC tumors,Antigen Presentation (AP) cells,HLA-DPA1,34489433
Human,ESCC tumors,Antigen Presentation (AP) cells,HLA-DRA,34489433
Human,ESCC tumors,Cycling cells,CENPW,34489433
Human,ESCC tumors,Cycling cells,CKS1B,34489433
Human,ESCC tumors,Cycling cells,BIRC5,34489433
Human,ESCC tumors,Epi1 cells,KRT72,34489433
Human,ESCC tumors,Epi1 cells,KRT16,34489433
Human,ESCC tumors,Epi1 cells,KRT17,34489433
Human,ESCC tumors,Epi2 cells,SPRR1A,34489433
Human,ESCC tumors,Epi2 cells,SPRR1B,34489433
Human,ESCC tumors,Epi2 cells,S100A8,34489433
Human,ESCC tumors,Epi2 cells,S100A9,34489433
Human,ESCC tumors,Mesenchymal-like cells,VIM,34489433
Human,ESCC tumors,Mesenchymal-like cells,SPARC,34489433
Human,ESCC tumor,T follicular helper 1 (TFH1) cell,CXCR5,34489433
Human,ESCC tumor,Exhausted T (TEX) cell,CD39 (ENTPD1),34489433
Human,ESCC tumor,Exhausted T (TEX) cell,CD103 (ITGAE),34489433
Human,ESCC tumor,Exhausted T (TEX) cell,KLRG1,34489433
Human,ESCC tumor and adjacent normal tissues,Germinal center B2 (GC B2) cells,MKI67,34489433
Human,ESCC tumor and adjacent normal tissues,Germinal center B2 (GC B2) cells,TOP2A,34489433
Human,ESCC tumor and adjacent normal tissues,Monocytes and Tumor-associated macrophages (TAMs),TGFB1,34489433
Human,ESCC tumor and adjacent normal tissues,Monocytes and Tumor-associated macrophages (TAMs),COX2,34489433
Human,ESCC tumor and adjacent normal tissues,Monocytes,VEGFA,34489433
Human,ESCC tumor and adjacent normal tissues,Tumor-associated macrophages (TAMs),MMP9,34489433
Human,ESCC tumor and adjacent normal tissues,Tumor-associated macrophages (TAMs),MMP12,34489433
Human,ESCC tumor and adjacent normal tissues,Conventional DC (cDC),HLA-DRA,34489433
Human,ESCC tumor and adjacent normal tissues,Conventional DC (cDC),CD80,34489433
Human,ESCC tumor and adjacent normal tissues,Conventional DC (cDC),CD86,34489433
Human,ESCC tumor and adjacent normal tissues,Conventional DC (cDC),TNF,34489433
Human,ESCC tumor and adjacent normal tissues,Conventional DC (cDC),IL1B,34489433
Human,ESCC tumor and adjacent normal tissues,Tolerogenic DC (tDC),HLA-DRA,34489433
Human,ESCC tumor and adjacent normal tissues,Tolerogenic DC (tDC),CD80,34489433
Human,ESCC tumor and adjacent normal tissues,Tolerogenic DC (tDC),CD86,34489433
Human,ESCC tumor and adjacent normal tissues,Tolerogenic DC (tDC),CCR7,34489433
Human,ESCC tumor and adjacent normal tissues,Plasmacytoid DC (pDC),ICOSLG,34489433
Human,ESCC (Esophageal Squamous Cell Carcinoma) Tissue,tDC (Tumor-Associated Dendritic Cells),IDO1,34489433
Human,ESCC (Esophageal Squamous Cell Carcinoma) Tissue,tDC (Tumor-Associated Dendritic Cells),CD274,34489433
Human,ESCC (Esophageal Squamous Cell Carcinoma) Tissue,tDC (Tumor-Associated Dendritic Cells),PDCD1LG2,34489433
Human,ESCC tumor,tumor-infiltrating tDCs,PTPRC,34489433
Human,ESCC tumor,tumor-infiltrating tDCs,CCR7,34489433
Human,ESCC tumor,tumor-infiltrating tDCs,CD274,34489433
Human,blood,"cd8-positive, alpha-beta t cell
```",CD8A,34489433
Human,ESCC tumor,tumor-infiltrating tDCs,PTPRC,34489433
Human,ESCC tumor,tumor-infiltrating tDCs,CCR7,34489433
Human,ESCC tumor,tumor-infiltrating tDCs,CD274,34489433
Human,blood,"cd8-positive, alpha-beta t cell
```",CD8A,34489433
Human,Retinoblastoma,Cone cells,GUCA1C,34552068
Human,Retinoblastoma,Cone cells,GNAT2,34552068
Human,Retinoblastoma,Cone cells,ARR3,34552068
Human,Retinoblastoma,Cone cells,GUCA1A,34552068
Human,Retinoblastoma,Cone cells,GUCA1B,34552068
Human,Retinoblastoma,Cone cells,GNGT2,34552068
Human,Retinoblastoma,Cone cells,PDE6C,34552068
Human,Retinoblastoma,Cone cells,PDE6H,34552068
Human,Retinoblastoma,Cone cells,OPN1SW,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,EBF3,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,DCX,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,ROBO1,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,SOX11,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,GAP43,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,PCDHB10,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,STMN2,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,NEFM,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,POU4F2,34552068
Human,Retinoblastoma,Neuronal/ganglion cells,EBF1,34552068
Human,Retinoblastoma,Neuronal stem cell,CD24,34552068
Human,Retinoblastoma,Ganglion cell,EBF3,34552068
Human,Retinoblastoma,Ganglion cell,EBF1,34552068
Human,Retinoblastoma,Ganglion cell,GAP43,34552068
Human,Retinoblastoma,Ganglion cell,POU4F2,34552068
Human,Retinoblastoma,Ganglion cell,NEFM,34552068
Human,Retinoblastoma,Ganglion cell,ALCAM,34552068
Human,Retinoblastoma,Ganglion cell,NRN1,34552068
Human,Retinoblastoma,Ganglion cell,CNTN2,34552068
Human,Retina,Photoreceptor/Cone cells (early stage),OTX2,34552068
Human,Retina,Photoreceptor/Cone cells (early stage),CRX,34552068
Human,Retina,Photoreceptor/Cone cells (early stage),THRB,34552068
Human,Retina,Photoreceptor/Cone cells (early stage),RXRG,34552068
Human,Retina,Cone cells (late stage),PDE6H,34552068
Human,Retina,Cone cells (late stage),GNAT2,34552068
Human,Retina,Cone cells (late stage),ARR3,34552068
Human,Retina,Cone cells (late stage),GUCA1C,34552068
Human,Retina,Ganglion cell,EBF3,34552068
Human,Retina,Ganglion cell,GAP43,34552068
Human,Retina,Photoreceptor cell,CRX,34552068
Human,Retina,Cone photoreceptor cell,ARR3,34552068
Human,Retina,Amacrine cell,EBF3,34552068
Human,Retina,Early photoreceptor/cone cells,OTX2,34552068
Human,Retina,Early photoreceptor/cone cells,CRX,34552068
Human,Retina,Early photoreceptor/cone cells,THRB,34552068
Human,Retina,Early photoreceptor/cone cells,RXRG,34552068
Human,Retina,Neuronal/ganglion cells,GAP43,34552068
Human,Retina,Neuronal/ganglion cells,SOX11,34552068
Human,Retina,Neuronal/ganglion cells,UCHL1,34552068
Human,Retina,Neuronal/ganglion cells,DCX,34552068
Human,Retina,Neuronal/ganglion cells,EBF3,34552068
Human,Retina,Late cone cells,ARR3,34552068
Human,Retina,Late cone cells,GUCA1C,34552068
Human,Retina,Proliferating cells,MKI67,34552068
Human,Retina,Hypoxic cells,BNIP3,34552068
Human,Retina,Monocyte/microglia cells,CD14,34552068
Human,Retina,Monocyte/microglia cells,AIF1,34552068
Human,Retina,T-lymphocytes,CD3D,34552068
Human,Retina,T-lymphocytes,TRAC,34552068
Human,Retina,Ganglion cell,EBF3,34552068
Human,Retina,Cone cell,OTX2,34552068
Human,Retina,Cone cell,CRX,34552068
Human,Retina,Cone cell,THRB,34552068
Human,Retina,Cone cell,RXRG,34552068
Human,Retina,Cone cell,PDE6H,34552068
Human,Retina,Cone cell,GNAT2,34552068
Human,Retina,Cone cell,ARR3,34552068
Human,Retina,Cone cell,GUCA1C,34552068
Human,Retina,Ganglion cell,POU4F2,34552068
Human,Retina,Ganglion cell,EBF1,34552068
Human,Retina,Ganglion cell,GAP43,34552068
Human,Retina,Early photoreceptor,CRX,34552068
Human,Retina,Early photoreceptor,OTX2,34552068
Human,Retina,Late cone,ARR3,34552068
Human,Retina,Late cone,GUCA1C,34552068
Human,Retina,Neuronal/ganglion,EBF3,34552068
Human,Retina,Neuronal/ganglion,GAP43,34552068
Human,Retina,Neuronal/ganglion,DCX,34552068
Human,Retina,Proliferation,MKI67,34552068
Human,Retina,Pro-apoptotic,BNIP3,34552068
Human,Retina,Macrophage,CD14,34552068
Human,Retina,T-cell,CD3D,34552068
Human,Retina,Photoreceptor cells,CRX,34552068
Human,Retina,Photoreceptor cells,RCVRN,34552068
Human,Retina,Photoreceptor cells,NRL,34552068
Human,Retina,Photoreceptor cells,NR2E3,34552068
Human,Retina,Photoreceptor cells,ARR3,34552068
Human,Retina,Photoreceptor cells,RHO,34552068
Human,Retina,Photoreceptor cells,OPSINs,34552068
Human,Retinoblastoma,Tumor cells,TFF1,34552068
Human,Retinoblastoma,Tumor cells,EBF3,34552068
Human,Retinoblastoma,Tumor cells,MKI67,34552068
Human,Retina,Muller glial cell,TRDN,34584087
Human,Retina,Muller glial cell,VIM,34584087
Human,Retina,Bipolar cell,NIF3L1,34584087
Human,Retina,Bipolar cell,PRKCA,34584087
Human,Retina,Cone photoreceptor cell,RAB41,34584087
Human,Retina,Cone photoreceptor cell,OPN1SW,34584087
Human,Cornea,Conjunctival cells,ACE2,34584087
Human,Cornea,Conjunctival cells,TMPRSS2,34584087
Human,Cornea,Conjunctival cells,BSG,34584087
Human,Cornea,Conjunctival cells,CTSB,34584087
Human,Cornea,Conjunctival cells,CTSL,34584087
Human,eye,"limbal stem cell
```",COL9A1,34584087
Human,eye,"ciliary body
```",COL9A1,34584087
Human,eye,"ciliary body
```",COL9A1,34584087
Human,eye,"limbal stem cell
```",OTX2,34584087
Human,eye,"col9a1 high cbcs
```",CPAMD8,34584087
Human,eye,"limbal stem cell
```",PAX6,34584087
Human,eye,"limbal stem cell
```",SIX3,34584087
Human,eye,"col9a1 high cbcs
```",PAX6,34584087
Human,eye,"col9a1 high cbcs
```",SIX3,34584087
Human,Eye,CBCs,PAX6,34584087
Human,Eye,CBCs,SIX3,34584087
Human,eye,"limbal stem cell
```",OTX2,34584087
