original,corrected,candidates,reason
Plac8 placenta-specific,PLAC8,"[{'symbol': 'PLAC8', 'alias_symbol': 'onzin C15', 'prev_symbol': '', 'name': 'placenta associated 8', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PLAC8L1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'PLAC8 like 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PLAC9', 'alias_symbol': '', 'prev_symbol': '', 'name': 'placenta associated 9', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PLAC9P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'placenta associated 9 pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'LGALS13', 'alias_symbol': 'PP13 PLAC8', 'prev_symbol': '', 'name': 'galectin 13', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个条目{'symbol': 'PLAC8', 'alias_symbol': 'onzin C15', 'name': 'placenta associated 8'}的'name'字段与原始标记""Plac8 placenta-specific""高度相关，且其'symbol'为'PLAC8'，符合标准化要求。虽然第五个条目中也有'PLAC8'出现在'alias_symbol'中，但其主符号是'LGALS13'，与原始标记不匹配。因此，选择第一个条目的'symbol'作为标准化结果。"
8 ,8,"[{'symbol': 'RNU6-8', 'alias_symbol': 'U6-8', 'prev_symbol': '', 'name': 'RNA, U6 small nuclear 8', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP10-8', 'alias_symbol': 'KRTAP18.8 KAP10.8', 'prev_symbol': 'KRTAP18-8', 'name': 'keratin associated protein 10-8', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRT8P8', 'alias_symbol': '', 'prev_symbol': '', 'name': 'keratin 8 pseudogene 8', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP4-8', 'alias_symbol': 'KAP4.8', 'prev_symbol': '', 'name': 'keratin associated protein 4-8', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP9-8', 'alias_symbol': 'KAP9.8', 'prev_symbol': '', 'name': 'keratin associated protein 9-8', 'alias_name': '', 'prev_name': ''}]","原始标记""8 ""是一个非常模糊的输入，没有提供足够的上下文信息来明确匹配某个基因符号。候选信息列表中的所有条目都包含数字""8""，但没有任何条目直接表明与原始标记""8 ""有明确的关联。因此，无法确定哪个候选信息是最佳匹配。"
Thbs thrombospondin ,THBS1,"[{'symbol': 'THBS1', 'alias_symbol': 'TSP1 THBS TSP THBS-1 TSP-1', 'prev_symbol': '', 'name': 'thrombospondin 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'THBS3', 'alias_symbol': '', 'prev_symbol': '', 'name': 'thrombospondin 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'THBS4', 'alias_symbol': '', 'prev_symbol': '', 'name': 'thrombospondin 4', 'alias_name': '', 'prev_name': ''}, {'symbol': 'THBS2', 'alias_symbol': 'TSP2', 'prev_symbol': '', 'name': 'thrombospondin 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'THSD8', 'alias_symbol': '', 'prev_symbol': '', 'name': 'thrombospondin type 1 domain containing 8', 'alias_name': '', 'prev_name': ''}]","原始标记""Thbs thrombospondin ""中包含""Thbs""和""thrombospondin""，与候选信息列表中的第一个条目{'symbol': 'THBS1', 'alias_symbol': 'TSP1 THBS TSP THBS-1 TSP-1', 'name': 'thrombospondin 1'}高度匹配。该条目的别名""THBS""与原始标记中的""Thbs""一致，且名称""thrombospondin 1""也与原始标记中的""thrombospondin""对应。因此，认为该条目是最匹配的结果。"
Tnip3 TNFAIP3-interacting,TNIP3,"[{'symbol': 'TNIP3', 'alias_symbol': 'LIND FLJ21162 ABIN-3', 'prev_symbol': '', 'name': 'TNFAIP3 interacting protein 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'TNIP1', 'alias_symbol': 'NAF1 KIAA0113 ABIN-1 VAN', 'prev_symbol': '', 'name': 'TNFAIP3 interacting protein 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'TNIP2', 'alias_symbol': 'ABIN-2 MGC4289 KLIP FLIP1 ABIN2', 'prev_symbol': '', 'name': 'TNFAIP3 interacting protein 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'TNFAIP3', 'alias_symbol': 'A20 OTUD7C', 'prev_symbol': '', 'name': 'TNF alpha induced protein 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'WAKMAR2', 'alias_symbol': 'lnc-TNFAIP3', 'prev_symbol': '', 'name': 'wound and keratinocyte migration associated lncRNA 2', 'alias_name': '', 'prev_name': ''}]","原始标记""Tnip3 TNFAIP3-interacting""中明确提到了“TNFAIP3-interacting”，这与候选信息中第一个条目{'symbol': 'TNIP3', 'name': 'TNFAIP3 interacting protein 3'}的名称和功能完全匹配。虽然原始标记的大小写与候选信息不完全一致，但语义上可以确认它们是同一个基因。因此，选择该候选信息的'symbol'作为标准化结果。"
,```,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]",原始标记为空，无法与候选信息列表中的任何条目匹配。由于没有提供可供匹配的原始标记名称，因此无法选择任何候选信息中的'symbol'作为标准化结果。
3 ,3,"[{'symbol': 'KRTAP3-3', 'alias_symbol': 'KAP3.3', 'prev_symbol': '', 'name': 'keratin associated protein 3-3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP10-3', 'alias_symbol': 'KAP10.3 KAP18.3', 'prev_symbol': 'KRTAP18-3', 'name': 'keratin associated protein 10-3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ARPC3P3', 'alias_symbol': '', 'prev_symbol': '', 'name': 'actin related protein 2/3 complex subunit 3 pseudogene 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MIR9-3', 'alias_symbol': 'hsa-mir-9-3', 'prev_symbol': 'MIRN9-3', 'name': 'microRNA 9-3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MIR7-3', 'alias_symbol': 'hsa-mir-7-3', 'prev_symbol': 'MIRN7-3', 'name': 'microRNA 7-3', 'alias_name': '', 'prev_name': ''}]","原始标记""3 ""过于模糊，没有提供足够的信息来明确匹配任何一个候选信息。候选信息中没有任何一个'symbol'、'alias_symbol'、'prev_symbol'、'name'或'alias_name'直接与""3 ""相关联。因此无法确定最匹配的结果。"
Itgb7 integrin,ITGB7,"[{'symbol': 'ITGB7', 'alias_symbol': '', 'prev_symbol': '', 'name': 'integrin subunit beta 7', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ITGB8', 'alias_symbol': '', 'prev_symbol': '', 'name': 'integrin subunit beta 8', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ITGB5', 'alias_symbol': '', 'prev_symbol': '', 'name': 'integrin subunit beta 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ITGA7', 'alias_symbol': '', 'prev_symbol': '', 'name': 'integrin subunit alpha 7', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ITGA8', 'alias_symbol': '', 'prev_symbol': '', 'name': 'integrin subunit alpha 8', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一项的'symbol'为'ITGB7'，其'name'为'integrin subunit beta 7'，与原始标记'Itgb7 integrin'高度匹配。虽然原始标记中包含'integrin'这一描述性词汇，但核心部分'Itgb7'明确指向'ITGB7'。其他候选信息中的基因符号和名称均不相关（例如涉及ITGB8、ITGB5、ITGA7等），因此可以确定最匹配的结果是'ITGB7'。
subunit,subunit,"[{'symbol': 'DCTN1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'dynactin subunit 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PFDN2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'prefoldin subunit 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'GNB1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'G protein subunit beta 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'INHA', 'alias_symbol': '', 'prev_symbol': '', 'name': 'inhibin subunit alpha', 'alias_name': '', 'prev_name': ''}, {'symbol': 'GNB2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'G protein subunit beta 2', 'alias_name': '', 'prev_name': ''}]","原始标记""subunit""是一个非常通用的词汇，无法明确指向某个具体的基因。候选信息列表中所有条目都包含""subunit""这个词，但没有任何额外的上下文信息能够帮助进一步缩小范围。因此，无法确定哪个候选信息与原始标记最匹配。"
¦Â7 ,¦Â7,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","原始标记""¦Â7 ""无法与候选信息中的任何'symbol'、'alias_symbol'、'prev_symbol'或其他相关信息匹配。候选信息列表中的基因符号和相关字段均未包含与""¦Â7 ""相似的名称或编号，因此无法找到匹配项。"
CD64,FCGR1A,"[{'symbol': 'FCGR1A', 'alias_symbol': 'CD64 CD64A FcgammaRI FcgammaRIa FCG1 FCGR1', 'prev_symbol': '', 'name': 'Fc gamma receptor Ia', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一个候选信息的'symbol'为'FCGR1A'，其'alias_symbol'包含'CD64'，这表明'CD64'是'FCGR1A'的一个别名。因此，可以确定原始标记'CD64'与候选信息中的'FCGR1A'匹配。
tdTomato,tdTomato,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，没有任何一个条目的symbol、alias_symbol、prev_symbol、name、alias_name或prev_name与原始标记""tdTomato""匹配。因此无法找到合适的标准化结果。"
Ly6C,Ly6C,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，没有任何一个条目的'symbol'、'alias_symbol'、'prev_symbol'或'name'字段与原始标记""Ly6C""匹配。因此，无法找到合适的标准化结果。"
CD45,PTPRC,"[{'symbol': 'PTPRCAP', 'alias_symbol': 'LPAP CD45-AP', 'prev_symbol': '', 'name': 'protein tyrosine phosphatase receptor type C associated protein', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PTPRC', 'alias_symbol': 'LCA T200 GP180 LY5 B220 CD45R', 'prev_symbol': 'CD45', 'name': 'protein tyrosine phosphatase receptor type C', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OLR', 'alias_symbol': 'OriL', 'prev_symbol': 'MTOLR', 'name': 'mitochondrially encoded light strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND6', 'alias_symbol': 'NAD6 ND6', 'prev_symbol': 'MTND6', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第二个候选信息的'prev_symbol'字段明确标注为'CD45'，这与原始标记完全匹配。因此，该候选信息是最符合的结果，选择其'symbol'字段的值作为标准化结果。
CD45.1,PTPRC,"[{'symbol': 'PTPRCAP', 'alias_symbol': 'LPAP CD45-AP', 'prev_symbol': '', 'name': 'protein tyrosine phosphatase receptor type C associated protein', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PTPRC', 'alias_symbol': 'LCA T200 GP180 LY5 B220 CD45R', 'prev_symbol': 'CD45', 'name': 'protein tyrosine phosphatase receptor type C', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MIR1-1', 'alias_symbol': 'hsa-mir-1-1', 'prev_symbol': 'MIRN1-1', 'name': 'microRNA 1-1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IGHVII-1-1', 'alias_symbol': 'IGHV(II)-1-1', 'prev_symbol': '', 'name': 'immunoglobulin heavy variable (II)-1-1 (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP10-1', 'alias_symbol': 'KAP10.1 KAP18.1', 'prev_symbol': 'KRTAP18-1', 'name': 'keratin associated protein 10-1', 'alias_name': '', 'prev_name': ''}]","原始标记""CD45.1""与候选信息中的""PTPRC""最匹配，因为""PTPRC""的别名中包含""CD45""，而""CD45.1""是""CD45""的一种亚型或变体。虽然没有完全匹配""CD45.1""，但根据上下文和基因命名规则，""PTPRC""是最接近的标准化结果。"
MHC-II,MHC-II,"[{'symbol': 'MICG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence G (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICF', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence F (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICA', 'alias_symbol': 'PERB11.1', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence A', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICB', 'alias_symbol': 'PERB11.2', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence B', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICC', 'alias_symbol': 'PERB11.3', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence C (pseudogene)', 'alias_name': '', 'prev_name': ''}]","原始标记""MHC-II""指的是主要组织相容性复合体II类分子，而候选信息列表中所有条目均与MHC-I类相关（例如MICA、MICB等），没有直接匹配MHC-II的符号或名称。因此无法在候选信息中找到合适的标准化结果。"
MHC-IIlo,MHC-IIlo,"[{'symbol': 'MICG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence G (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICF', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence F (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICA', 'alias_symbol': 'PERB11.1', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence A', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICB', 'alias_symbol': 'PERB11.2', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence B', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICC', 'alias_symbol': 'PERB11.3', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence C (pseudogene)', 'alias_name': '', 'prev_name': ''}]","原始标记""MHC-IIlo""中的""MHC-II""指的是主要组织相容性复合体II类分子，而候选信息列表中提供的所有基因都属于MHC I类相关序列（MHC class I polypeptide-related sequence），与MHC-II无关。因此，候选信息中没有与原始标记匹配的基因符号。"
ICAM-1,ICAM-1,"[{'symbol': 'ICAM3', 'alias_symbol': 'CDW50 ICAM-R CD50', 'prev_symbol': '', 'name': 'intercellular adhesion molecule 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MIR1-1', 'alias_symbol': 'hsa-mir-1-1', 'prev_symbol': 'MIRN1-1', 'name': 'microRNA 1-1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IGHVII-1-1', 'alias_symbol': 'IGHV(II)-1-1', 'prev_symbol': '', 'name': 'immunoglobulin heavy variable (II)-1-1 (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP10-1', 'alias_symbol': 'KAP10.1 KAP18.1', 'prev_symbol': 'KRTAP18-1', 'name': 'keratin associated protein 10-1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NAP1L1P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'nucleosome assembly protein 1 like 1 pseudogene 1', 'alias_name': '', 'prev_name': ''}]","原始标记""ICAM-1""与候选信息中的任何一个'symbol'均不完全匹配。候选信息中存在""ICAM3""，但其与原始标记的数字部分不一致（""ICAM-1"" vs ""ICAM3""），因此无法确定为匹配项。其他候选信息与原始标记无明显关联。基于此，无法找到合适的标准化结果。"
VCAM-1,VCAM-1,"[{'symbol': 'MIR1-1', 'alias_symbol': 'hsa-mir-1-1', 'prev_symbol': 'MIRN1-1', 'name': 'microRNA 1-1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IGHVII-1-1', 'alias_symbol': 'IGHV(II)-1-1', 'prev_symbol': '', 'name': 'immunoglobulin heavy variable (II)-1-1 (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP10-1', 'alias_symbol': 'KAP10.1 KAP18.1', 'prev_symbol': 'KRTAP18-1', 'name': 'keratin associated protein 10-1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NAP1L1P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'nucleosome assembly protein 1 like 1 pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MIR7-1', 'alias_symbol': 'hsa-mir-7-1', 'prev_symbol': 'MIRN7-1', 'name': 'microRNA 7-1', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，没有找到与原始标记""VCAM-1""相匹配的基因符号或别名。因此无法使用候选信息中的任何'symbol'作为标准化结果。"
MHC,MHC,"[{'symbol': 'MICG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence G (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICF', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence F (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICA', 'alias_symbol': 'PERB11.1', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence A', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICB', 'alias_symbol': 'PERB11.2', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence B', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICC', 'alias_symbol': 'PERB11.3', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence C (pseudogene)', 'alias_name': '', 'prev_name': ''}]","原始标记""MHC""是一个广泛使用的术语，通常指代主要组织相容性复合体（Major Histocompatibility Complex）。然而，候选信息列表中的所有条目都具体指向MHC相关的序列（如MICA、MICB等），而不是直接表示整个MHC复合体。由于没有一个候选信息能够完全匹配""MHC""这一通用术语，因此无法选择任何一个候选信息的'symbol'作为标准化结果。"
