species,tissue_type,cell_name,marker,pmid
,,Hemogenic endocardial cell population,EGFL7,31028265
,,Hemogenic endocardial cell population,HOPX,31028265
,,Hemogenic endocardial cell population,SCL/TAL1,31028265
,,Cluster 6 (hematopoietic cells),SOX18,31028265
,,Cluster 6 (hematopoietic cells),LATEXIN,31028265
,,Cluster 6 (hematopoietic cells),FICOLIN3,31028265
,,Cluster 6 (hematopoietic cells),HOXP1,31028265
,,Cluster 6 (hematopoietic cells),CARBONIC-ANYDRASE,31028265
,,Cluster 6 (hematopoietic cells),CD40,31028265
,,Cluster 6 (hematopoietic cells),CD55,31028265
,,Cluster 6 (hematopoietic cells),CX37,31028265
,,Cluster 3,BAMBI,31028265
,,Cluster 3,TGFβ1,31028265
,,Cluster 3,PDGFRα,31028265
,,Cluster 4,WNT2B,31028265
,,Cluster 5 (EMT process),APOE,31028265
,,Cluster 5 (EMT process),LUM,31028265
,,Cluster 5 (EMT process),POSTN,31028265
,,Cluster 5 (EMT process),ACTA2,31028265
,,Myofibroblast,TGLN,31028265
,,Cluster 3 (fibrosa layer),COL1A1,31028265
,,Cluster 3 (fibrosa layer),COL1A2,31028265
,,Cluster 3 (fibrosa layer),COL4A1,31028265
,,Cluster 3 (fibrosa layer),COL6A2,31028265
,,Cluster 3 (fibrosa layer),COL3A1,31028265
,,Cluster 3 (fibrosa layer),BGN,31028265
,,Cluster 2 (spongiosa layer),TDGF1,31028265
,,Cluster 2 (spongiosa layer),CD9,31028265
,,Cluster 2 (spongiosa layer),VCAN,31028265
,,Cluster 2 (spongiosa layer),ALDH2,31028265
Human,,HPVCs,PERIOSTIN,31028265
Human,,HPVCs,SLUG,31028265
Human,,HPVCs,MSX1,31028265
Human,,HPVCs,SCLERAXIS,31028265
Human,,HPVCs,COLLAGEN1,31028265
Human,,HPVCs,SOX9,31028265
Human,,HPVCs,CALCITONIN,31028265
Human,,HPVCs,AXIN2,31028265
Human,,HPVCs,KLF2,31028265
Human,,HPVCs,SMAD6,31028265
Human,,HPVCs,FILAMIN A,31028265
Human,,HPVCs,VERSICAN,31028265
Human,,HPVCs,AGGRECAN,31028265
Human,,HPVCs,smooth muscle actin (SMA),31028265
Mouse,AVC regions of E9.5 mouse embryos,endocardial cells,LAMIN A/C,31028265
Human,Heart,Valve progenitor cell (HPVC),SOX9,31028265
Human,Heart,Valve progenitor cell (HPVC),PERIOSTIN,31028265
Human,Heart,Valve progenitor cell (HPVC),FILAMIN A,31028265
Human,Heart,Valve progenitor cell (HPVC),COLLAGEN I,31028265
Human,Heart,Valve progenitor cell (HPVC),SOX9,31028265
Human,Heart,Valve progenitor cell (HPVC),PERIOSTIN,31028265
Human,Heart,Valve progenitor cell (HPVC),FILAMIN A,31028265
Human,Heart,Valve progenitor cell (HPVC),COLLAGEN I,31028265
Human,Mitral valve,Valvular interstitial cells (VICs),DCHS1,31028265
Human,Pluripotent stem cells,hiPS cells,OCT4,31028265
Human,Pluripotent stem cells,hiPS cells,SOX2,31028265
Human,Pluripotent stem cells,hiPS cells,NANOG,31028265
Human,Endoderm,Differentiated cells from hiPS cells,SOX17,31028265
Human,Endoderm,Differentiated cells from hiPS cells,FOXA2,31028265
Human,Mesoderm,Differentiated cells from hiPS cells,BRACHYURY (T),31028265
Human,Mesoderm,Differentiated cells from hiPS cells,MIXL1,31028265
Human,Ectoderm,Differentiated cells from hiPS cells,NESTIN,31028265
Human,Ectoderm,Differentiated cells from hiPS cells,PAX6,31028265
Human,Valve endothelial cells,HPVCs,TBX2,31028265
Human,Valve endothelial cells,HPVCs,TBX20,31028265
Human,Valve endothelial cells,HPVCs,PITX2,31028265
Human,Valve endothelial cells,HPVCs,GATA5,31028265
Human,Valve endothelial cells,HPVCs,SMAD6,31028265
Human,Valve endothelial cells,HPVCs,MSX1,31028265
Human,Valve tissue,Endothelial cell,PECAM1,31028265
Human,Valve tissue,Endothelial cell,CDH5,31028265
Human,Valve tissue,Endothelial cell,ENG,31028265
Human,Valve tissue,Endothelial cell,SOX17,31028265
Human,Valve tissue,Endothelial cell,SOX18,31028265
Human,Valve tissue,Endothelial cell,DLL4,31028265
Human,Valve tissue,Endothelial cell,CD34,31028265
Human,Valve tissue,Endothelial cell,KDR,31028265
Mouse,Heart,AVC endocardium,Tbx3,31028265
Mouse,Heart,AVC endocardium,Tbx2,31028265
Mouse,Heart,AVC endocardium,Tbx20,31028265
Mouse,Heart,AVC endocardium,Msx,31028265
Mouse,Heart,AVC endocardium,Id2,31028265
Mouse,Heart,Endocardial cells,GATA5,31028265
Mouse,Heart,Endocardial cells,NFATC,31028265
Mouse,Heart,AVC endocardium,TGFβ2,31028265
Mouse,Heart,AVC endocardium,HEY1,31028265
Mouse,Heart,AVC endocardium,Smad6,31028265
Mouse,Heart,AVC endocardium,Twist,31028265
Mouse,Heart,AVC endocardium,Slc6a4,31028265
Mouse,Heart,Endocardial cells,Cav1,31028265
Mouse,Heart,Endocardial cells,Thsd2,31028265
Mouse,Heart,Endocardial cells,Rspo3,31028265
Mouse,Heart,Endocardial cells,Adora,31028265
Mouse,Heart,Endocardial cells,Gal,31028265
Mouse,Heart,Endocardial cells,ENG,31028265
Mouse,Heart,Endocardial cells,CDH5,31028265
Mouse,Heart,Endocardial cells,KDR,31028265
Mouse,Heart,Endocardial cells,PECAM1,31028265
Mouse,Heart,Endocardial cells,THSD1,31028265
Human,,Endothelial cell,CD31,31028265
Human,,Endothelial cell,VE-CADHERIN,31028265
Human,,Endothelial cell,ENDOGLIN,31028265
Human,,Endocardial cell,GATA5,31028265
Human,,Endocardial cell,TBX2,31028265
Human,,Endocardial cell,GALANIN,31028265
Human,,Endocardial cell,RSPO,31028265
Human,,Endocardial cell,SMAD6,31028265
Human,,Endocardial cell,MSX1,31028265
Human,,Valvular fibroblast,FILAMIN,31028265
Human,,Valvular fibroblast,PERIOSTIN,31028265
Human,,Valvular fibroblast,VERSICAN,31028265
Human,,Valvular fibroblast,AGGRECAN,31028265
Human,,Valvular interstitial cell,FILAMIN A,31028265
Human,,Valvular interstitial cell,SOX9,31028265
Human,,Valvular interstitial cell,COLLAGEN I,31028265
Human,,Post-EMT cell,SLUG,31028265
Human,,Post-EMT cell,SMAD6,31028265
Human,,Post-EMT cell,PERIOSTIN,31028265
Human,,Post-EMT cell,SOX9,31028265
Human,,Post-EMT cell,MSX1,31028265
,,HPVCs (High Proliferative Valve Cells),PECAM,31028265
,,HPVCs (High Proliferative Valve Cells),ENG,31028265
,,HPVCs (High Proliferative Valve Cells),CDH5,31028265
,,Valve interstitial cells,COL1A1,31028265
,,Valve interstitial cells,PSTN,31028265
Human,,MesP1+ cell,MESP1,31028265
Human,,MesP1+ cell,MEF2C,31028265
Human,,MesP1+ cell,NKX2.5,31028265
Human,,MesP1+ cell,ISL1,31028265
Human,,SSEA-1+ cell,CD15 (SSEA-1),31028265
Human,,Endocardial HPVC,CD31,31028265
Human,,iPS cells,OCT4,31028265
Human,,iPS cells,SOX2,31028265
Human,,iPS cells,NANOG,31028265
,,L5/deep layer neuron,Bcl11b,31073041
,,L4 neuron,Rorb,31073041
,,L2/3 neuron,Pou3f2,31073041
,,E14-born neurons,Nrn1,31073041
,,E14-born neurons,Rorb,31073041
,,APs (early),PRC2 subunits,31073041
,,APs (early),H3K27me3,31073041
Mouse,Retina,Ganglion cells,Pou4f2,31170999
Mouse,Retina,Ganglion cells,Thy1,31170999
Mouse,Retina,Ganglion cells,Nefl,31170999
Mouse,Retina,Amacrine cells,Tfap2a,31170999
Mouse,Retina,Amacrine cells,Pax6,31170999
Mouse,Retina,Amacrine cells,Gad1,31170999
Mouse,Retina,Bipolar cells,Vsx2,31170999
Mouse,Retina,Bipolar cells,Grm6,31170999
Mouse,Retina,Bipolar cells,Grik1,31170999
Mouse,Retina,Horizontal cells,Calb1,31170999
Mouse,Retina,Horizontal cells,Lhx1,31170999
Mouse,Retina,Rod photoreceptors,Rho,31170999
Mouse,Retina,Rod photoreceptors,Nrl,31170999
Mouse,Retina,Rod photoreceptors,Nr2e3,31170999
Mouse,Retina,Cone photoreceptors,Opn1mw,31170999
Mouse,Retina,Cone photoreceptors,Arr3,31170999
Mouse,Retina,Astrocytes,Pax2,31170999
Mouse,Retina,Astrocytes,S100b,31170999
Mouse,Retina,Müller glia,Vim,31170999
Mouse,Retina,Müller glia,Slc3a2,31170999
Mouse,Retina,Müller glia,Glul,31170999
Mouse,Retina,Müller glia,Rlbp1,31170999
Mouse,Retina,Pericytes,Tagln,31170999
Mouse,Retina,Pericytes,Acta2,31170999
Mouse,Retina,Endothelial cells,Tie1,31170999
Mouse,Retina,Endothelial cells,Cldn5,31170999
Mouse,Retina,Microglia,Iba1,31170999
Mouse,Retina,Microglia,F4/80,31170999
Mouse,Retina,Microglia,TSPO,31170999
Mouse,Retina,Müller glia,TSPO,31170999
Mouse,Retina,Microglia,Dbi,31170999
Mouse,Retina,Ganglion cells,Pax6,31170999
Mouse,Retina,Ganglion cells,Calretinin,31170999
Mouse,Retina,Müller glia,Vim,31170999
Mouse,Retina,Müller glia,Lhx2,31170999
Mouse,Retina,Müller glia,Sox9,31170999
Mouse,Retina,Müller glia,Rlbp1,31170999
Mouse,Retina,Müller glia,Slc1a3,31170999
Mouse,Retina,Astrocytes,S100β,31170999
Mouse,Retina,Astrocytes,Pax2,31170999
Mouse,Retina,Bipolar cells,Vsx2,31170999
Mouse,Retina,Bipolar cells,Otx2,31170999
Mouse,Retina,Bipolar cells,Lhx3,31170999
Mouse,Retina,Bipolar cells,Grm6,31170999
Mouse,Retina,Bipolar cells,Grik1,31170999
Mouse,Retina,Endothelial cells,Tie1,31170999
Mouse,Retina,Endothelial cells,Cldn5,31170999
Mouse,Retina,Microglia,Rgs1,31170999
Mouse,Retina,Microglia,Ccl3,31170999
Mouse,Retina,Microglia,Ccl6,31170999
Mouse,Retina,Microglia,C1qa,31170999
Mouse,Retina,Microglia,C1qb,31170999
Mouse,Retina,Microglia,C1qc,31170999
Mouse,Retina,Microglia,Trem2,31170999
Mouse,Retina,Microglia,Csf1r,31170999
Mouse,Retina,Endothelial cell,Tnfrsfr1a,31170999
Mouse,Retina,Pericyte,Tnfrsfr1a,31170999
Mouse,Retina,Astrocyte,Tnfrsfr1a,31170999
Mouse,Retina,Müller glia,Tnfrsfr1a,31170999
Mouse,Retina,Müller glia,Tnfsfr12a,31170999
Mouse,Retina,Microglia,Tnfrsfr1a,31170999
Mouse,Retina,Microglia,Tnfsfr12a,31170999
Mouse,Retina,Müller glia,Tnfrsfr21,31170999
Mouse,Retina,Microglia,Tnfrsfr21,31170999
Mouse,Retina,Microglia,Tnfrsfr1b,31170999
Mouse,Retina,Microglia,Tnfrsfr11a,31170999
Mouse,Retina,Microglia,Tnfrsfr13b,31170999
Mouse,Retina,Astrocyte,Il1r1,31170999
Mouse,Retina,Endothelial cell,Il1r1,31170999
Mouse,Retina,OFF bipolar cell,Il1r1,31170999
Mouse,Retina,Müller glia,Il1r1,31170999
Mouse,Retina,Müller glia,Tlr2,31170999
Mouse,Retina,Müller glia,Tlr3,31170999
Mouse,Retina,Microglia,Tlr1,31170999
Mouse,Retina,Microglia,Tlr2,31170999
Mouse,Retina,Microglia,Tlr3,31170999
Mouse,Retina,Microglia,Tlr4,31170999
Mouse,Retina,Microglia,Tlr7,31170999
Mouse,Retina,Microglia,Tlr13,31170999
Mouse,Retina,Endothelial cell,CD31,31170999
Mouse,Retina,Astrocyte,Sox9,31170999
Mouse,Retina,Astrocyte,S100β,31170999
Mouse,Retina,Müller glia,Sox9,31170999
Mouse,Retina,Bipolar cell,Vsx2,31170999
Mouse,Retina,Bipolar cell,Otx2,31170999
Mouse,Retina,Microglia,Iba1,31170999
Mouse,Retina,Microglia,F4/80,31170999
Mouse,Retina,Microglia,Iba1,31170999
Mouse,Retina,Ganglion cells,Pax6,31170999
Mouse,Retina,Ganglion cells,Calretinin,31170999
Mouse,Retina,Microglia,F4/80,31170999
Mouse,Retina,Microglia,Ki67,31170999
Mouse,Retina,Microglia,Iba1,31170999
Mouse,Retina,Microglia,F4/80,31170999
Mouse,Retina,Microglia,Rgs1,31170999
Mouse,Retina,Microglia,Trem2,31170999
Mouse,Retina,Microglia,Ccl3,31170999
Mouse,Retina,Microglia,Ccl4,31170999
Mouse,Retina,Microglia,C1qa,31170999
Mouse,Retina,Microglia,C1qb,31170999
Mouse,Retina,Microglia,C1qc,31170999
Mouse,Retina,Microglia,Csf1r,31170999
Mouse,Retina,Müller glia,Lhx2,31170999
Mouse,Retina,Müller glia,Sox9,31170999
Mouse,Retina,Müller glia,Rlbp1,31170999
Mouse,Retina,Müller glia,Slc1a3,31170999
Mouse,Retina,Endothelial cell,CD31,31170999
Mouse,Retina,Astrocyte,S100β,31170999
Mouse,Retina,Bipolar cell,Otx2,31170999
Mouse,Retina,Müller glia,Sox9,31170999
Mouse,Retina,Bipolar cell,Vsx2,31170999
Mouse,Retina,Astrocyte,IL-1R1,31170999
,,Microglia,F4/80,31170999
,,Microglia,Iba1,31170999
Mouse,Retina,Microglia,Tnfα,31170999
Human,Brain,Microglia/Macrophage,Tnfα,31170999
Mouse,Retina,Microglia,Iba1,31170999
,Retina,Astrocytes,IL-1R1,31170999
,Retina,Microglia,Rgs1,31170999
,Retina,Microglia,Trem2,31170999
,Retina,Microglia,Ccl3,31170999
,Retina,Microglia,Ccl4,31170999
,Retina,Microglia,C1qa,31170999
,Retina,Microglia,C1qb,31170999
,Retina,Microglia,C1qc,31170999
,Retina,Microglia,Tlr1,31170999
,Retina,Microglia,Tlr4,31170999
,Retina,Microglia,Tlr7,31170999
,Retina,Microglia,Tlr13,31170999
,Retina,Microglia,Tlr2,31170999
,Retina,Microglia,Tlr3,31170999
,Retina,Müller glia,Tspo,31170999
,Retina,Müller glia,Dbi,31170999
Mouse,Heart,Cardiomyocyte,Tnnt2,31216470
Mouse,Heart,Cardiac fibroblast,Col1a1,31216470
Mouse,Heart,Epicardial cell,Wt1,31216470
Mouse,Heart,Macrophage,Lys6c,31216470
Mouse,Heart,Epicardial cell,Bnc1,31216470
Mouse,Heart,Epicardial-like cells,Gata6,31216470
Mouse,Heart,Epicardial-like cells,Hand2,31216470
Mouse,Heart,Epicardial cells,Tbx18,31216470
Mouse,Heart,Epicardial cells,Tcf21,31216470
Mouse,Heart,Epicardial cells,Wt1,31216470
Mouse,Heart,Epicardial cells,Anxa8,31216470
Mouse,Heart,Epicardial cells,Gata5,31216470
Mouse,Heart,Epicardial cells,Gpm6a,31216470
Mouse,Heart,Epicardial cells,Krt8,31216470
Mouse,Heart,Epicardial cells,Krt19,31216470
Mouse,Heart,Epicardial cells,Upk1b,31216470
Mouse,MEF-derived cells,Fibroblast,Spp1,31216470
Mouse,MEF-derived cells,Epicardial-like cells,Cenpp,31216470
Mouse,Epicardial cells,Epicardial cells,Gata5,31216470
Mouse,Epicardial cells,Epicardial cells,Upk1b,31216470
,,Epicardial cell,Myrf,31216470
,,Epicardial cell,Wt1,31216470
,,Epicardial cell,Bnc1,31216470
,,Epicardial cell,Gpm6a,31216470
,,Epicardial cell,Upk1b,31216470
,,Epicardial cell,Sox6,31216470
,,Epicardial cell,Gata5,31216470
Mouse,,Epicardial cell,Upk1b,31216470
Mouse,,Epicardial cell,Gpm6a,31216470
Mouse,,Epicardial cell,Krt19,31216470
Mouse,,Epicardial cell,ZO-1,31216470
Mouse,,Epicardial cell,UPK1B,31216470
Mouse,,Epicardial cell,E-Cadherin,31216470
Mouse,,Epithelial cell,Hnf1b,31216470
Mouse,,Epithelial cell,Hnf4a,31216470
Mouse,,Epithelial cell,Pax8,31216470
Mouse,Skeletal muscle,Skeletal muscle satellite cell,MyoD1,31216470
Mouse,Skeletal muscle,Skeletal muscle satellite cell,Myf5,31216470
Mouse,Skeletal muscle,Skeletal muscle satellite cell,Pax7,31216470
Mouse,Cardiac tissue,Cardiomyocyte,Gata4,31216470
Mouse,Cardiac tissue,Cardiomyocyte,Hand2,31216470
Mouse,Cardiac tissue,Cardiomyocyte,Tbx5,31216470
Mouse,Kidney capillary,Endothelial cell,Irx3,31216470
Mouse,Kidney capillary,Endothelial cell,Rarb,31216470
Mouse,Lung,Endothelial cell,Smad6,31216470
Mouse,Lung,Endothelial cell,Tbx3,31216470
Mouse,Liver,Hepatic sinusoid endothelial cell,Ets1,31216470
Mouse,Liver,Hepatic sinusoid endothelial cell,Prox1,31216470
Mouse,,Epicardial-like cell,Upk1b,31216470
Mouse,,Epicardial-like cell,Gpm6a,31216470
Mouse,,Epicardial-like cell,Krt19,31216470
Mouse,,Epithelial cell,Krt19,31216470
Mouse,,Epithelial cell,E-Cadherin,31216470
,,reprogrammed MEFs (Cluster 20),MyoD1,31216470
,,reprogrammed MEFs (Cluster 10),Atf3,31216470
,,reprogrammed MEFs (Cluster 10),Gata6,31216470
,,reprogrammed MEFs (Cluster 10),Hand2,31216470
Mouse,Heart,Right ventricle (RV) cells,Pln,31341279
Mouse,Heart,Right ventricle (RV) cells,Cck,31341279
Mouse,Heart,Left-right asymmetric cells of the AHF and pSHF,Nodal,31341279
Mouse,Heart,Left-right asymmetric cells of the AHF and pSHF,Lefty2,31341279
Mouse,Heart,Left-right asymmetric cells of the AHF and pSHF,Pitx2,31341279
Mouse,Heart,"Population D (FHF, LV, and sarcomeric enriched)",Isl1,31341279
Mouse,,AHF and OFT cells,Rgs5,31341279
Mouse,,AHF cells,Smyd1,31341279
Mouse,,AHF cells,Crabp1,31341279
Mouse,,AHF cells,Crabp2,31341279
Mouse,,pSHF cells,Hoxa1,31341279
Mouse,,pSHF cells,Hoxb1,31341279
Mouse,,pSHF derivatives,Upp1,31341279
Mouse,,OFT myocardium,Sema3c,31341279
Mouse,,OFT cells,Tdgf1,31341279
Mouse,,RV cells,Irx4,31341279
Mouse,Heart,RV (Right Ventricle) cells,Nppa,31341279
Mouse,Heart,RV (Right Ventricle) cells,Nppb,31341279
Mouse,Heart,RV (Right Ventricle) cells,Irx4,31341279
Mouse,Heart,RV (Right Ventricle) cells,Cck,31341279
Mouse,Heart,RV (Right Ventricle) cells,Sema3c,31341279
Mouse,AHF (Anterior Heart Field) cells,,Wnt5a,31341279
Mouse,AHF (Anterior Heart Field) cells,,Tbx2,31341279
Mouse,OFT (Outflow Tract) progenitors,,Hand1,31341279
,,Endoderm,Epcam,31341279
,,Ectoderm,Sox2,31341279
,,Blood,Hbb-y,31341279
,,Endocardium/Endothelium,Flt4,31341279
,,Endocardium/Endothelium,Upp1,31341279
Mouse,Myocardium,Endocardium/endothelial cells,Rrad,31341279
Mouse,Myocardium,Endocardium/endothelial cells,Ank3,31341279
Mouse,Myocardium,Endocardium/endothelial cells,Prkaa2,31341279
Mouse,Heart,Second heart field (SHF),Tbx1,31341279
Mouse,Heart,Pharyngeal arches (PA),Tbx1,31341279
Mouse,Outflow tract (OFT),Unspecified,3632451O06Rik,31341279
Mouse,Heart,Second heart field (SHF),Rgs5,31341279
Mouse,Heart,Second heart field (SHF),Isl1,31341279
Mouse,Heart,Outflow tract (OFT),Hand2,31341279
Mouse,Proepicardial organ (PEO),Unspecified,Tbx18,31341279
Mouse,Heart,Right ventricle,Hand1,31341279
Mouse,Heart,Right ventricle,Pln,31341279
Mouse,Heart,Unspecified,Cck,31341279
,,Endodermal population,Fgf8,31341279
,,Endodermal population,Bmp4,31341279
,,Endodermal population,Bmp2,31341279
,,Endodermal population,Wnt5a,31341279
,,State e and State f (pseudotime trajectory),Nppa,31341279
,,State e and State f (pseudotime trajectory),Fgf8,31341279
,,AHF cells,Smyd1,31341279
,,AHF cells,Sema3c,31341279
,,E9.25 embryos,Hoxb1,31341279
,,RV cells,Nppa,31341279
,,RV cells,Nppb,31341279
Mouse,Heart,Right Ventricle (RV) cells,Irx4,31341279
Mouse,Heart,Right Ventricle (RV) cells,Cck,31341279
Mouse,Heart,Left Ventricle (LV) and Outflow Tract (OFT) cells,Hand1,31341279
Mouse,Heart,Left Ventricle (LV) and Outflow Tract (OFT) cells,Hand2,31341279
Mouse,Heart,Right ventricle cells,Cck,31341279
Mouse,Heart,Right ventricle cells,Irx4,31341279
Mouse,Heart,Anterior heart field cells,Sema3c,31341279
Mouse,Gastric corpus epithelium,Base stem cells (BSCs),Troy,31422913
Mouse,Gastric corpus epithelium,Base stem cells (BSCs),Lgr5,31422913
Mouse,Gastric corpus epithelium,Isthmus stem cells (IsthSCs),Sox2,31422913
Mouse,Gastric corpus epithelium,Isthmus stem cells (IsthSCs),Runx1,31422913
Mouse,Gastric corpus epithelium,Isthmus stem cells (IsthSCs),Lrig1,31422913
Mouse,Gastric corpus epithelium,Isthmus stem cells (IsthSCs),Mist1 (Bhlha15),31422913
Mouse,Gastric corpus epithelium,Isthmus stem cells (IsthSCs),Bmi1,31422913
Mouse,Gastric corpus glands,Isthmus cells,Sox2,31422913
Mouse,Gastric corpus glands,Isthmus cells,Mist1,31422913
Mouse,Gastric corpus glands,Isthmus cells,Runx1,31422913
Mouse,Gastric corpus glands,Isthmus cells,Ki67,31422913
Mouse,Gastric corpus glands,Isthmus cells,Lrig1,31422913
Mouse,Gastric corpus glands,IsthSCs (Isthmus stem cells),Stmn1,31422913
Mouse,Stomach corpus epithelium,Neck cells,Muc6,31422913
Mouse,Stomach corpus epithelium,Neck cells,Muc6,31422913
Mouse,Stomach corpus,Isthmus progenitor,Mki67,31422913
Mouse,Stomach corpus,Isthmus progenitor,Stmn1,31422913
Mouse,Stomach corpus glands,Parietal cells,Atp4b,31422913
Mouse,Stomach corpus glands,Pit cells,Muc5ac,31422913
Mouse,Stomach corpus glands,Neck cells,GS-II,31422913
Mouse,Isthmus region,Stmn1high cells,Stmn1,31422913
Mouse,Isthmus region,Stmn1low cells,Stmn1,31422913
Mouse,Isthmus region,Proliferative cells,Ki67,31422913
Mouse,Isthmus region,G1/early S phase cells,Cdt1,31422913
Mouse,Isthmus region,G2/M phase cells,Ccnb1,31422913
Mouse,Isthmus region,Pit cells,Muc5ac,31422913
Mouse,Isthmus region,Neck cells,Muc6,31422913
,,Stmn1+ cells (G1/S phase),Stmn1,31422913
,,Stmn1+ cells (G1/S phase),Mki67,31422913
,,Stmn1+ cells (G2/M phase),Cdt1,31422913
,,Stmn1+ cells (G2/M phase),Ccnb1,31422913
,,pit cell lineage (PL),Muc5ac,31422913
,,neck cell lineage (NL),Muc6,31422913
Mouse,Stomach corpus glands,PL progenitor,Muc5ac,31422913
Mouse,Stomach corpus glands,IsthSC,Muc5ac,31422913
Mouse,Stomach corpus glands,IsthSC,Muc6,31422913
Mouse,Stomach corpus glands,NL progenitor,Muc6,31422913
Mouse,Stomach corpus glands,IsthSC,Cib1,31422913
Mouse,Stomach corpus glands,IsthSC,Ndufb8,31422913
Mouse,Stomach corpus glands,IsthSC,Psma7,31422913
Mouse,Stomach corpus glands,Proliferating cells,Ki67,31422913
Mouse,Stomach corpus glands,Chief cells,Pgc,31422913
,,IsthSCs,Stmn1,31422913
,,IsthSCs,Ki67,31422913
,,IsthSCs,Muc5ac,31422913
,,IsthSCs,Muc6,31422913
,,chief (stem) cells,Troy,31422913
,,chief (stem) cells,Lgr5,31422913
Mouse,Stomach,Proliferating cells,Stmn1,31422913
Mouse,Stomach,Proliferating cells,Ki67,31422913
Human,Retina,Rod photoreceptors,PDE6A,31436334
Human,Retina,Rod photoreceptors,CNGA1,31436334
Human,Retina,Rod photoreceptors,RHO,31436334
Human,Retina,Cone photoreceptors,ARR3,31436334
Human,Retina,Cone photoreceptors,GNGT2,31436334
Human,Retina,Cone photoreceptors,GUCA1C,31436334
Human,Retina,Müller glia,RLBP1/CRALBP,31436334
Human,Retina,Retinal astrocytes,GFAP,31436334
Human,Retina,Microglia,HLA-DPA1,31436334
Human,Retina,Microglia,HLA-DPB1,31436334
Human,Retina,Microglia,HLA-DRA,31436334
Human,Retina,Bipolar cells,VSX2,31436334
Human,Retina,Bipolar cells,OTX2,31436334
Human,Retina,Retinal ganglion cells,NEFL,31436334
Human,Retina,Retinal ganglion cells,GAP43,31436334
Human,Retina,Retinal ganglion cells,SNCG,31436334
Human,Retina,Amacrine cells,GAD1,31436334
Human,Retina,Amacrine cells,CALB1,31436334
Human,Retina,Amacrine cells,CHAT,31436334
Human,Retina,Horizontal cells,ONECUT1,31436334
Human,Retina,Horizontal cells,ONECUT2,31436334
Human,Retina,OFF-bipolar cells,GRIK1,31436334
Human,Retina,ON-bipolar cells (Rod bipolar cells),PRKCA,31436334
Human,Retina,ON-bipolar cells (Diffuse bipolar subtype DB4),TTR,31436334
Human,Retina,Rod photoreceptors,RHO,31436334
Human,Retina,Rod photoreceptors,GNGT1,31436334
Human,Retina,Rod photoreceptors,SAG,31436334
Human,Retina,Rod photoreceptors,NRL,31436334
Human,Retina,Rod photoreceptors,ROM1,31436334
Human,Retina,Rod photoreceptors,GNAT1,31436334
Human,Retina,Rod photoreceptors,CNGA1,31436334
Human,Retina,Rod photoreceptor,MALAT1,31436334
Human,Retina,Rod photoreceptor,MALAT1,31436334
Human,Retina,Cone photoreceptor,ARR3,31436334
Human,Retina,Cone photoreceptor,CNBG3,31436334
Human,Retina,Cone photoreceptor,GNAT2,31436334
Human,Retina,Cone photoreceptor,GNGT2,31436334
Human,Retina,Cone photoreceptor,GRK7,31436334
Human,Retina,Cone photoreceptor,GUCA1C,31436334
Human,Retina,Cone photoreceptor,PDE6C,31436334
Human,Retina,Cone photoreceptor,PDE6H,31436334
Human,Retina,Cone photoreceptor,OPN1LW,31436334
Human,Retina,Cone photoreceptor,RXRG,31436334
Human,Retina,Cone photoreceptor,THRB,31436334
Human,Retina,S-cone photoreceptor,OPN1SW,31436334
Human,Retina,M-cone photoreceptor,OPN1MW,31436334
Human,Retina,L-cone photoreceptor,OPN1LW,31436334
Human,Retina,S-cone photoreceptor,CCDC136,31436334
Human,Retina,L/M-cone photoreceptor,THRB,31436334
Human,Retina,Müller glia,RLBP1,31436334
Human,Retina,Müller glia,RGR,31436334
Human,Retina,Retinal astrocytes,GFAP,31436334
Human,Retina,Retinal astrocytes,S100B,31436334
Human,Retina,Müller glia and retinal astrocytes,VIM,31436334
Human,Retina,Müller glia and retinal astrocytes,GLUL,31436334
Human,Retina,Müller glia and retinal astrocytes,S100A1,31436334
Human,Retina,Cone photoreceptor (L/M-cones),OPN1LW/OPN1MW,31436334
Human,Retina,Cone photoreceptor (S-cones),OPN1SW,31436334
Human,Retina,Rod photoreceptor (MALAT1-hi),MALAT1,31436334
