pmid,species,tissue_type,cell_name,markers
32855417,Mouse,Gastric mesenchyme,Mesenchyme,"['Barx1', 'Tox3']"
32855417,Mouse,Gut tube,Smooth muscle (SM),['Gli1']
32855417,Mouse,Lateral foregut,DE lateral foregut cells,['Osr1']
32855417,Mouse,Liver,Smooth muscle (SM),['Gli1']
32855417,Mouse,Mesenchyme,SM cells,['Osr1']
32855417,Mouse,Mesothelium,Mesothelium cells,"['Wt1', 'Gata4', 'Uroplakin']"
32855417,Mouse,Pharyngeal mesenchyme,Mesenchyme,"['Tbx1', 'Irx2']"
32855417,Mouse,Pharynx,Pharyngeal cells,"['Tbx1', 'Prrx1']"
32855417,Mouse,Respiratory and esophageal mesoderm,Mesoderm,['Nkx6-1']
32855417,Mouse,Respiratory mesenchyme,Mesenchyme,"['Sp5', 'Hoxa5']"
32855417,Mouse,Respiratory mesenchyme,Respiratory mesenchyme cells,"['Nkx6-1', 'Gata4', 'Wnt2']"
32855417,Mouse,Septum transversum mesenchyme,Septum transversum mesenchyme cells,"['Alcam', 'Wnt2', 'Gata4']"
32855417,Mouse,Septum transversum mesenchyme (stm),Mesenchyme,"['Lhx9', 'Gata4']"
32855417,Mouse,Sinus venosus,Sinus venosus cells,"['Tbx5', 'Wnt2', 'Gata4', 'Vsnl1']"
32855417,Mouse,Splanchnic mesoderm,Cardiac progenitors,['NKX2-5']
32855417,Mouse,Splanchnic mesoderm,Early splanchnic mesoderm,"['FOXF1', 'HOXA1']"
32855417,Mouse,Splanchnic mesoderm,Esophageal/gastric splanchnic mesoderm,"['MSC', 'BARX1']"
32855417,Mouse,Splanchnic mesoderm,Liver fibroblast,['MSX1']
32855417,Mouse,Splanchnic mesoderm,Liver stromal/mesothelial cells,"['WT1', 'UPK1B']"
32855417,Mouse,Splanchnic mesoderm,Respiratory splanchnic mesoderm,['NKX6-1']
32855417,Mouse,Stomach mesenchyme,Stomach mesenchyme cells,"['Barx1', 'Hlx']"
32855417,,,Esophageal/Gastric-like cell,"['MSC', 'BARX1', 'WNT4', 'NKX3-2']"
32855417,,,Respiratory mesenchyme,"['NKX6-1', 'TBX5', 'WNT2']"
33187533,Human,Choroid,MHCII+CD11C+,['MHCII+CD11C+']
33187533,Human,Choroid,MHCII+CD11C+ Macrophages,"['MHCII', 'CD11C']"
33187533,Human,Choroid,MHCII+CD11C+ macrophage,['MHCII+CD11C+']
33187533,Human,Choroid,MHCII+CD11C-,['MHCII+CD11C-']
33187533,Human,Choroid,MHCII+CD11C- macrophage,['MHCII+CD11C-']
33187533,Human,Choroid,MHCII+CD11C− Macrophages,"['MHCII', 'CD11C']"
33187533,Human,RPE-choroid,B cells,['CD79A']
33187533,Human,RPE-choroid,Effector NK/T cells,"['CD2', 'CD8B', 'NKG7']"
33187533,Human,RPE-choroid,Macrophage,"['CD68', 'CD163', 'CD14', 'AIF1 (IBA1)', 'HLA-DMA', 'ITGAX (CD11C)', 'HLA.DMA', 'ITGAX']"
33187533,Human,RPE-choroid,Mast cells,"['KIT', 'CPA3']"
33187533,Human,,Mac-A and Mac-B subsets,"['CYR61', 'ENG', 'TEK', 'LEPR', 'ID1', 'EPAS1']"
33187533,Mouse,Choroid,MHCII+CD11c+ Macrophages,"['MHCII', 'CD11c']"
33187533,Mouse,Choroid,MHCII+CD11c− Macrophages,"['MHCII', 'CD11c']"
33187533,Mouse,Choroid,MHCII− Macrophages,['MHCII']
33187533,Mouse,Choroid,Mac-E (nAMD-associated macrophage population),"['MIR29A', 'TNF', 'PDGFB', 'CXCR4', 'VEGFA', 'THBS1']"
33187533,Mouse,Choroidal macrophages,Macrophages,['MHCII−']
33187533,Mouse,Eye,Antigen-presenting cell,['MHC II']
33187533,Mouse,Eye,B cell,['B220']
33187533,Mouse,Eye,Dendritic cell,['CD11c']
33187533,Mouse,Eye,Endothelial cell,['ICAM2']
33187533,Mouse,Eye,Eosinophil,['Siglec F']
33187533,Mouse,Eye,MHCII+CD11c+ macrophage,['MHCII+CD11c+']
33187533,Mouse,Eye,MHCII+CD11c- macrophage,['MHCII+CD11c-']
33187533,Mouse,Eye,MHCII- macrophage,['MHCII-']
33187533,Mouse,Eye,Macrophage,['IBA1']
33187533,Mouse,Eye,Monocyte/Macrophage,['CD11b']
33187533,Mouse,Eye,Natural Killer cell,['NK1.1']
33187533,Mouse,Eye,Neutrophil,['Ly6G']
33187533,Mouse,"Eye (iris, retina, choroid)",MHCII+CD11c+ macrophages,['CD64+MHCII+CD11c+']
33187533,Mouse,"Eye (iris, retina, choroid)",MHCII+CD11c- macrophages,['CD64+MHCII+CD11c-']
33187533,Mouse,"Eye (iris, retina, choroid)",MHCII- macrophages,['CD64+MHCII-']
33187533,Mouse,"Eye (retina, choroid)",Microglia,['CD45DimCD64+MHCIILow']
33187533,Mouse,Eye and blood,Leukocyte,['CD45']
33187533,Mouse,Eye and blood,T cell (CD4+),['CD4']
33187533,Mouse,Eye and blood,T cell (CD8+),['CD8']
33187533,Mouse,Iris and ciliary body macrophages,Macrophages,['MHCII−']
33187533,Mouse,Ocular tissue,MHCII+CD11c+,['MHCII+CD11c+']
33187533,Mouse,Ocular tissue,MHCII+CD11c-,['MHCII+CD11c-']
33187533,Mouse,Ocular tissue,MHCII-,['MHCII-']
33187533,Mouse,Ocular tissue,Microglia,['MHCII-']
33187533,Mouse,Retina,Activated microglia,['CD45highCD64+MHCII+']
33187533,Mouse,Retina,Macrophage,"['Tie2', 'LEPR', 'ID1', 'EPAS1', 'MIR29A', 'TNF', 'PDGFB']"
33187533,Mouse,Retina,Macrophages,"['GFP+MHCII-', 'GFP-MHCII-', 'GFP+MHCII+CD11c-', 'GFP-MHCII+CD11c-', 'GFP+MHCII+CD11c+', 'MHCII+CD11c+', 'Cx3cr1low or Cx3cr1+']"
33187533,Mouse,Retina,Microglia,['CD45dimCD64+']
33187533,Mouse,,Infiltrating immune cells,['CD45high']
33187533,Mouse,,MHCII+CD11c+ macrophages,['MHCII+CD11c+']
33187533,Mouse,,MHCII+CD11c- macrophages,['MHCII+CD11c-']
33187533,Mouse,,MHCII- macrophages,['MHCII-']
33187533,Mouse,,Macrophage,"['MHCII', 'CD11c']"
33187533,Mouse,,Macrophages,"['MHCII+CD11c+', 'MHCII+CD11c-']"
33187533,Mouse,,Microglia,"['CD45dim', 'CD64+MHCIIlow']"
33187533,Mouse,,Tissue resident macrophages and peripheral blood monocytes,['Cx3cr1']
33293583,Human,ESCC (Esophageal Squamous Cell Carcinoma) Tissue,CD4+CD25hiFOXP3+ Tregs,['FOXP3']
33293583,Human,ESCC (Esophageal Squamous Cell Carcinoma) Tissue,CD8 T cells,['PD1']
33293583,Human,ESCC (Esophageal Squamous Cell Carcinoma) Tissue,NK cells,['NKG2A']
33293583,Human,ESCC (Esophageal Squamous Cell Carcinoma) Tissue,Tregs,"['TNFSF1B', 'CCR8', 'IL1R2']"
33293583,Human,ESCC tumor and adjacent tissues,DC cells,"['LAMP3', 'PDL1', 'CCR7', 'CD83', 'CD11C', 'IDO1']"
33293583,Human,ESCC tumor and adjacent tissues,Macrophages,"['CD68', 'LILRB1']"
33293583,Human,ESCC tumor and adjacent tissues,Treg cells,['FOXP3']
33293583,Human,Esophageal squamous cell carcinoma (ESCC),Macrophage (Macro-C3-CSF1),['CSF1']
33293583,Human,Esophageal tissue,M2 macrophage,"['CD163', 'PDL1']"
33293583,Human,Esophageal tissue,Macrophage,['LILRB1']
33293583,Human,Esophageal tissue,Treg,"['IL1R2', 'HLA-A', 'HLA-B', 'HLA-C']"
33293583,Human,Hepatocellular carcinoma,MDSC (MDSC-C1-C1QC),['C1QC']
33293583,Human,Hepatocellular carcinoma,MDSC (MDSC-C2-APOE),['APOE']
33293583,Human,Hepatocellular carcinoma,Macrophage (M4-C1-THBS1),['THBS1']
33293583,Human,Hepatocellular carcinoma,Macrophage (M4-C2-C1QA),['C1QA']
33293583,Human,Tumor,B cell,"['MS4A1', 'CD79A', 'BANK1']"
33293583,Human,Tumor,Mast cell,"['CPA3', 'TPSB2', 'TPSAB1']"
33293583,Human,Tumor,Monocyte/Macrophage,"['LAMP3', 'PPA1', 'CST3', 'LYZ', 'APOE', 'S100A8']"
33293583,Human,Tumor,NK cell,"['TRDC', 'KLRD1', 'GNLY']"
33293583,Human,Tumor,Plasma cell,"['IGHG1', 'IGKV4-1', 'IGLV2-14']"
33293583,Human,Tumor,T cell,"['CTLA4', 'TIGIT']"
33293583,Human,Tumor,mDC (myeloid dendritic cell),['IL1RA4']
33293583,Human,Tumor,pDC (plasmacytoid dendritic cell),['PTGDS']
33293583,Human,Tumor microenvironment (TME),Lamp3+ DC,['LAMP3']
33293583,Human,Tumor microenvironment (TME),Monocyte-derived DC,['FCER1A']
33293583,Human,Tumor microenvironment (TME),TAMs,['LILRB1']
33293583,Human,Tumor microenvironment (TME),Tregs,['IL1R2']
33293583,Human,Tumor microenvironment (TME),cDC1,['CLEC9A']
33293583,Human,Tumor microenvironment (TME),cDC2,['CLEC10A']
33293583,Human,,CD4 T cell (STMN1),"['CD38', 'ENTPD1', 'TNF', 'HIF1A']"
33293583,Human,,CD4 T cell (Treg),"['FOXP3', 'IKZF2', 'IL2RA', 'CTLA-4', 'CD28', 'ICOS', 'TNFRSF9', 'TNFRSF14']"
33293583,Human,,CD4 T cell (naïve),"['TCF7', 'CCR7', 'LEF1', 'SELL']"
33293583,Human,,CD4 T cells,"['CCR7', 'TCF7', 'CD40LG', 'IFIT3', 'STMN1', 'FOXP3', 'CCR7', 'TCF7', 'CD40LG', 'IFIT3', 'STMN1', 'FOXP3']"
33293583,Human,,CD4 T cells (Treg),"['FOXP3', 'IL2RA', 'CTLA4']"
33293583,Human,,CD4 T cells (exhausted),"['TNFRSF9', 'CSF1', 'TIGIT', 'CCL5', 'CCL4', 'IFI6', 'TOX', 'PDCD1', 'CXCL13', 'IFNG', 'ID2']"
33293583,Human,,CD8 T cell (GZMK),"['EOMES', 'GZMK']"
33293583,Human,,CD8 T cell (effector),['NKG7']
33293583,Human,,CD8 T cell (exhausted),"['PDCD1', 'TIGIT', 'CTLA-4', 'HAVCR2', 'LAG-3', 'CD38', 'ENTPD1', 'ITGAE', 'IFNG', 'GZMB']"
33293583,Human,,CD8 T cells,"['NKG7', 'HSPA1A', 'GZMK', 'ZNF683', 'CCL5', 'STMN1', 'TIGIT', 'NKG7', 'HSPA1A', 'GZMK', 'ZNF683', 'CCL5', 'STMN1', 'TIGIT']"
33293583,Human,,CD8 T cells (bystanders),['CD39']
33293583,Human,,CD8 T cells (cytotoxic and exhausted),"['GNLY', 'GZMH']"
33293583,Human,,CD8 T cells (exhausted),"['PDCD1', 'EOMES', 'TOX', 'NFATC2', 'IFNG']"
33293583,Human,,Cytotoxic CD8 T cell,['NKG7']
33293583,Human,,Exhausted CD4 T cells,['STMN1']
33293583,Human,,Exhausted CD8 T cells,['PD1']
33293583,Human,,NK-C1-NCR3,"['NCR3', 'CD266', 'NKG7', 'LAMP1']"
33293583,Human,,NK-C2-STMN1,"['KLRC1', 'ITGA1']"
33293583,Human,,NK-C3-KLRC1,"['KLRC1', 'ITGA1']"
33293583,Human,,Treg,['FOXP3']
33293583,,,B cells,"['CD19', 'CD79A', 'CD1C']"
33293583,,,Cytotoxic CD8 T cells,['NKG7']
33293583,,,DC-C1,['CLEC9A']
33293583,,,DC-C2,['CLEC10A']
33293583,,,DC-C3,['LAMP3']
33293583,,,DC-C4,['FCER1A']
33293583,,,DC-C5,['CLEC4C']
33293583,,,Exhausted CD8 T cells,['TIGIT']
33293583,,,LAMP3+ DC (Dendritic Cell),"['LAMP3', 'IDO1', 'EBI3', 'CD274', 'IL10', 'CD83', 'CCR7', 'PDL1', 'RELB', 'IRF1', 'FOXO1', 'ETS1']"
33293583,,,M1 Macrophage,['IL6']
33293583,,,M1 macrophage,"['IRF1', 'IRF7', 'IRF2', 'IRF5', 'PRDM1']"
33293583,,,M2 Macrophage,['CSF1']
33293583,,,M2 macrophage,"['MITF', 'BHLHE40', 'ATF3', 'USF2']"
33293583,,,MDSC,"['C1QC', 'APOE']"
33293583,,,Monocyte,"['VCAN', 'IL1B', 'RARA', 'FOSB', 'NFKB2']"
33293583,,,Monocyte-derived DC (Dendritic Cell),['FCER1A']
33293583,,,NK cells,"['NKG2A', 'CD49d', 'KLRC1', 'KLRD1']"
33293583,,,Pre-exhausted CD8 T cells,"['CCL5', 'STMN1']"
33293583,,,T cells,"['CD3G', 'CD3D', 'CD3E', 'CD2']"
33293583,,,Tissue Resident Macrophages (TRM),['LILRB2']
33293583,,,basal cells/ﬁbroblasts,"['KRT19', 'IGFBP4', 'CTSB']"
33293583,,,cDC1 (Dendritic Cell),"['CLEC9A', 'BCL6', 'BACH1', 'FLI1', 'RUNX1']"
33293583,,,cDC2 (Dendritic Cell),"['CD1C', 'CLEC10A', 'CEBPD', 'ETS2', 'CEBPB', 'CREB5']"
33293583,,,mDC (myeloid dendritic cells),['FCER1A']
33293583,,,mast cells,"['TPSB2', 'CPA3']"
33293583,,,monocytes/macrophages,"['CD14', 'VCAN', 'FCGR2A', 'CSF1R']"
33293583,,,pDC (Dendritic Cell),"['CLEC4C', 'SPIB', 'IRF7', 'NR3C1']"
33293583,,,pDC (plasmacytoid dendritic cells),['CLEC4C']
33293583,,,plasma cells,['IGKC']
33307245,Human,Eye,RPE cell,"['CST3', 'EFEMP1', 'ITGAV', 'CRISPLD1', 'ITGB8', 'PMEL', 'TTR', 'TYRP1', 'TYR', 'DCT', 'PTGDS', 'INPP5K', 'LRAT', 'PLTP', 'ABHD2/RLBP1', 'RPE65', 'RGR', 'RBP1', 'BEST1', 'SERPINF1']"
33307245,Human,RPE,,"['CCL2', 'SFRP1', 'SFRP2', 'SFRP5', 'FZD1', 'FZD8', 'WNT2B', 'WNT3', 'WNT4', 'WNT5A', 'VEGFA', 'APOE', 'LDLR', 'LRP1', 'LRP2', 'LRP8', 'SERPINF1', 'BEST1', 'TYR', 'TTR', 'RPE65', 'MKI67', 'DCT', 'LRAT', 'PLTP', 'RGR', 'RLBP1', 'INPP5K', 'ITGB8', 'EFEMP1', 'ITGAV', 'GULP1', 'TYRP1']"
33307245,Human,Retina,RPE (Retinal Pigment Epithelium) cell,"['BEST1', 'VEGFA', 'ENPP2', 'TIMP3', 'TYRP1', 'SOX11', 'PMEL', 'EFEMP1', 'BMP7', 'VIM', 'GJA1', 'PTN', 'INPP5K', 'RLBP1', 'TTR', 'DCT', 'SERPINF1', 'CST3', 'CRISPLD1', 'WFDC1', 'SH3BGRL3', 'TMSB4X', 'HSD17B2', 'TPM1', 'MYL9', 'NDUFA4L2', 'BNIP3', 'CALD1', 'FTH1', 'CRYAB', 'MT-CYB']"
33307245,Human,Retina,RPE cell,"['TTR', 'RPE65', 'BEST1', 'CHRNA3', 'RBP1', 'MYRIP', 'TFPI2', 'PTGDS', 'SERPINF1', 'DUSP4', 'GEM', 'CRX', 'DCT', 'SFRP5', 'TYRP1', 'SLC6A15', 'PMEL', 'CST3', 'CRISPLD1', 'SERPINF1', 'BEST1', 'TYR', 'TTR', 'RPE65', 'SFRP2', 'MKI67', 'DCT', 'PLTP', 'RGR', 'RLBP1', 'LRAT', 'PMEL', 'TYRP1', 'PTGDS', 'INPP5K', 'CST3', 'ITGB8', 'EFEMP1', 'ITGAV', 'CRISPLD1', 'GULP1', 'VEGFA', 'CHRNA3', 'RBP1', 'MYRIP', 'DUSP4', 'GEM', 'CRX', 'TFPI2', 'SFRP5', 'SLC6A15']"
33307245,Human,Retina,RPE cells,"['LRAT', 'RPE65', 'DCT', 'PAX6', 'SOX1', 'MDK', 'CST3', 'EFEMP1', 'ITGAV', 'CRISPLD1', 'NDUFA4L2', 'CA9', 'PMEL', 'MITF', 'TYR', 'TYRP1', 'SOX4', 'BMP7', 'VIM', 'GJA1', 'PTN', 'RLBP1', 'MT1E', 'MT1F', 'MT1G', 'MT2A', 'MT1X', 'DCT', 'MITF', 'OTX2', 'CTNNB1', 'SOX11', 'CST3']"
33307245,Human,Retinal Pigment Epithelium,Aged 2,"['DCT', 'CALD1']"
33307245,Human,Retinal Pigment Epithelium,"Aged 2, 3",['CRYAB']
33307245,Human,Retinal Pigment Epithelium,"Aged 2, 3, 4","['TMSB4X', 'MT1E', 'MT1F', 'MT1G', 'MT2A', 'DCT']"
33307245,Human,Retinal Pigment Epithelium,Aged 3,"['TTR', 'SOX9', 'RBP1', 'SERPINF1']"
33307245,Human,Retinal Pigment Epithelium,Aged 4,['VEGFA']
33307245,Human,Retinal Pigment Epithelium,Aged 5,"['PCCA', 'WFDC1', 'SERPINE2', 'TMSB4X', 'TTR', 'SPON2']"
33307245,Human,Retinal Pigment Epithelium (RPE),All subpopulations,['TYR']
33307245,Human,Retinal Pigment Epithelium (RPE),Immature subpopulation Young 3,"['MKI67', 'TOP2A', 'TPX2', 'PTTG1', 'PCLAF', 'RRM2']"
33307245,Human,Retinal Pigment Epithelium (RPE),Subpopulation Aged 3,['PAX6']
33307245,Human,Retinal Pigment Epithelium (RPE),"Subpopulations Common 5 and 6, all aged subpopulations",['PMEL']
33307245,Human,Retinal pigment epithelium,RPE cells,"['CST3', 'EFEMP1', 'ITGAV', 'CRISPLD1', 'ITGB8', 'PMEL', 'TTR', 'TYRP1', 'TYR', 'DCT', 'PTGDS', 'INPP5K', 'LRAT', 'PLTP', 'RLBP1', 'RPE65', 'RGR', 'RBP1', 'BEST1', 'SERPINF1']"
33307245,Human,,RPE,"['DCT', 'TTR', 'CST3', 'AQP1', 'FTH1', 'BEST1', 'TFPI2', 'GNGT1', 'TMSB4X', 'TAGLN', 'TNNC1', 'CALD1', 'MYLK', 'TPM1', 'ACTA2', 'MYL9', 'CSTV', 'CRYAB', 'SERPINF1', 'PMEL', 'VEGFA', 'RBP1', 'RLBP1', 'TYR', 'TYRP1', 'IGFBP5', 'CRB2']"
33307245,,,RPE,"['INPP5K', 'PTGDS', 'LRAT', 'RGR', 'PLTP', 'RLBP1/CRALBP', 'RBP1/CRBP1', 'BEST1', 'RPE65', 'DCT', 'TYRP1', 'TYR', 'TTR', 'PMEL', 'ENPP2', 'VEGFA', 'SERPINF1', 'GULP1', 'ITGAV', 'CRISPLD1', 'CST3', 'EFEMP1', 'MITF', 'ITGB8', 'TJP1', 'CYP27A1', 'PLA2G16', 'PLCE1', 'SERPINE2', 'SFRP5', 'AQP1', 'CST3', 'PTGDS', 'SERPINF1', 'BEST1', 'SMOC2', 'GAP43', 'DAAM1', 'CD44', 'DUSP4', 'SPP1', 'CPODXL', 'STAC2', 'PCDH9', 'CPAMD8', 'SFRP2', 'CRABP1', 'RLBP1', 'RPE65', 'PTGDS', 'RGR', 'RBP1', 'DCT', 'TYRP1', 'TYR', 'TTR', 'PMEL', 'GULP1', 'ENPP2', 'VEGFA', 'ITGAV', 'CRISPLD1', 'EFEMP1', 'ITGB8', 'SERPINF1', 'CST3', 'DCT', 'TSC22D4', 'IGFBP5', 'RNASE1', 'CTNNB1', 'NOG', 'ATP1B1', 'GSTP1', 'CD63', 'HNRNPH1']"
33307245,,,RPE cells,"['CTNNB1', 'GSTP1', 'CD63', 'HNRNPH1', 'SERPINF1', 'RLBP1', 'TTR', 'PMEL', 'CRYAB', 'DCT', 'CCL2', 'SFRP1', 'B2M', 'TOP2A', 'PCLAF', 'PTTG1', 'ANLN', 'MKI67', 'RRM2', 'TPX2', 'PBK', 'CRX', 'FTH1', 'TFPI2', 'GNGT1', 'CCL2', 'SERPINF1', 'VEGFA', 'APOE']"
33307245,,,immature subpopulation Common 5,['SFRP5']
33307245,,,immature subpopulation Common 6,['SFRP2']
33307245,,,immature subpopulation Young 2,"['CCL2', 'SFRP1']"
33332284,Human,Head and neck cancer,CD4 Tconvs (ENTPD1+),"['ENTPD1', 'CTLA4', 'HAVCR2', 'LAG3', 'IL2RA', 'MHC class II presentation pathway genes', 'Metabolic pathway genes', 'S1PR1 (downmodulated)', 'CXCR6', 'SOX4', 'CXCL13', 'TOX', 'CD69']"
33332284,Human,Head and neck cancer,CD4 Tconvs (ENTPD1-),"['CCR7', 'TCF7 (TCF-1)']"
33332284,Human,"Head and neck cancer, cervical cancer, and ovarian cancer",CD4 Tumor-infiltrating lymphocyte (TIL),"['PD-1', 'CD39', 'TOX', 'CXCL13', 'TIGIT', 'CTLA-4', 'TIM-3']"
33332284,Human,Head and neck tumor,CD4 Tconv TILs,"['PD-1', 'CD39', 'TIM-3', 'TIGIT', 'CTLA-4']"
33332284,Human,Ovarian cancer,CD4 Tconv TILs,"['PD-1', 'CD39']"
33332284,Human,Tumor,CD4 TILs,"['PD-1', 'CD39', 'TIM-3', 'TOX', 'SOX-4', 'CXCL13', 'CD69', 'CXCR6', 'S1PR1']"
33332284,Human,Tumor,CD4 Tconv TILs,"['TIM-3', 'PD-1', 'TIGIT', 'CTLA-4', 'CD39']"
33332284,Human,Tumor,CD4+ T cell,['CD4']
33332284,Human,Tumor,CD4+ TILs,"['CD25', 'CD127']"
33332284,Human,Tumor,CD8 TILs,"['TIM-3', 'PD-1', 'TIGIT', 'CTLA-4', 'CD39', 'PD-1', 'CD39', 'TIM-3', 'TOX', 'SOX-4', 'CXCL13', 'CD103', 'CD69', 'CD49a']"
33332284,Human,Tumor,CD8+ T cell,['CD8']
33332284,Human,Tumor,Conventional FOXP3- CD4 T cells (Tconvs),"['ENTPD1 (CD39)', 'CTLA4', 'HAVCR2 (TIM-3)', 'LAG3', 'PD-1', 'TOX']"
33332284,Human,Tumor,T cell,"['CD3', 'CD45RA', 'PD-1', 'TIGIT', 'TIM-3', 'CD103', 'CD49a', 'CD69', 'CD39', 'CTLA-4', 'FOXP3', 'TOX']"
33332284,Human,,CD4 T cells,"['PD-1', 'CD39']"
33332284,Human,,CD8 T cells,"['PD-1', 'TIM-3', 'TIGIT', 'CTLA-4']"
33513359,Human,Retina,Cone photoreceptor,"['S Opsin', 'L/M Opsin (OPN1MW)']"
33513359,Human,Retina,Photoreceptor,"['Peripherin2', 'Recoverin']"
33513359,Human,Retina,Rod photoreceptor,['Rhodopsin (RHO)']
33513359,Human,Retinal organoids,Cone photoreceptor,"['ARR3', 'PDE6H', 'OPN1MW3']"
33513359,Human,Retinal organoids,Cone photoreceptor cells,"['L/M Opsin', 'S Opsin', 'ARR3', 'PDE6H', 'L/M Opsin']"
33513359,Human,Retinal organoids,Photoreceptor,"['CRX', 'RCVRN']"
33513359,Human,Retinal organoids,Photoreceptor cells,"['Rhodopsin', 'Recoverin', 'CRX', 'CRX', 'RCVRN']"
33513359,Human,Retinal organoids,Rod photoreceptor,"['GNGT1', 'GNAT1', 'RHO']"
33513359,Human,Retinal organoids,Rod photoreceptor cells,"['GNGT1', 'GNAT1', 'Rhodopsin']"
33545035,Human,Colon cancer,TAMs,['SPP1']
33545035,Human,Hepatocellular carcinoma,TAMs,['FOLR2']
33545035,Human,Hepatocellular carcinoma,cDCs,['MP3']
33545035,Human,KIDNEY tumor,TAMs,"['FN1', 'CD52']"
33545035,Human,Lung cancer,Macrophage,"['PPARG', 'MARCO', 'MRC1', 'MSR1']"
33545035,Human,Multiple cancer types,LYVE1+ Macrophages,['LYVE1']
33545035,Human,Multiple cancer types,Macrophages,"['SPP1', 'C1QC']"
33545035,Human,Multiple cancer types,cDCs,['LAMP3']
33545035,Human,Multiple tissues,Resident tissue macrophages (RTMs),['LYVE1']
33545035,Human,Non-cancer tissues,NLRP3+ Macrophages,['NLRP3']
33545035,Human,SKCM tumor,Macrophages,['VCAN']
33545035,Human,Thyroid tumor,Mast cell,"['TNF', 'VEGFA']"
33545035,Human,Tumor,C1QC+ TAMs,['C1QC']
33545035,Human,Tumor,FN1+ TAMs,['FN1']
33545035,Human,Tumor,ISG15+ TAMs,['ISG15']
33545035,Human,Tumor,Macrophages,['SPP1']
33545035,Human,Tumor,Mast cells,"['TNF', 'VEGFA']"
33545035,Human,Tumor,Monocytes,"['S100A8', 'S100A9', 'CSF3R', 'IL1B', 'CCL4', 'CXCL2', 'CXCR4', 'AREG', 'EGR1', 'NR4A1', 'NR4A2', 'NLRP3', 'NFKB1', 'NFKBIA']"
33545035,Human,Tumor,RTMs,['LYVE1']
33545035,Human,Tumor,SPP1+ TAMs,['SPP1']
33545035,Human,Tumor,TAMs,"['C1QC', 'FOLR2']"
33545035,Human,Tumor,cDCs,['LAMP3']
33545035,Human,Tumor,cDCs (conventional dendritic cells),['LAMP3']
33545035,Human,Tumor or adjacent normal tissue,Monocytes,"['HLA-DQA1', 'HLA-DQB1', 'CD163', 'CD68']"
33545035,Human,Tumor tissue,Macrophage,['IL1B']
33545035,Human,Uterus,Mast cell,"['TNF', 'VEGFA']"
33545035,Human,,C02_cDC2_CD1A (Langerhans cell),"['CD1A', 'CD207 (langerin)', 'not EPCAM']"
33545035,Human,,C03_cDC2_IL1B,"['IL1B', 'TNF', 'CCL3', 'CCL4']"
33545035,Human,,C05_cDC2_ISG15,"['ISG15', 'IFI6', 'IFIT1']"
33545035,Human,,C06_cDC2_CXCL9,['CXCL9']
33545035,Human,,LAMP3+ cDCs,"['CD4', 'CD8', 'FOXP3', 'DC_LAMP']"
33545035,Human,,Macrophage,"['SPP1', 'FN1', 'VCAN']"
33545035,Human,,Mast cell,"['KIT', 'TPSAB1', 'CPA3', 'TPSB2', 'TNF', 'VEGFA']"
33545035,Human,,Monocyte,"['CD14', 'CD16']"
33545035,Human,,Myeloid cell,"['PTPRC', 'CST3']"
33545035,Human,,T cell,['CD3E']
33545035,Human,,cDC1,"['XCR1', 'CADM1']"
33545035,Human,,cDC2,"['CD1A', 'CD172A', 'IL1B', 'TNF']"
33545035,,CRC and Myeloma,Intermediate monocytes,['CD14hiCD16+']
33545035,,Esophageal carcinoma,Classical monocytes,['CD14hiCD16-']
33545035,,Esophageal carcinoma,Mast cells,['KIT']
33545035,,Esophageal carcinoma,Mature cDCs,['LAMP3']
33545035,,Esophageal carcinoma,Monocytes/macrophages,['CD68/CD163']
33545035,,Esophageal carcinoma,Non-classical monocytes,['CD14+CD16hi']
33545035,,Esophageal carcinoma,cDC1s,['CLEC9A']
33545035,,Esophageal carcinoma,cDC2s,['CD1C']
33545035,,Esophageal carcinoma,pDCs,"['LILRA4', 'HLA/FCER1A']"
33545035,,Lung cancer,Alveolar macrophages,"['PPARG', 'MARCO', 'MRC1', 'MSR1']"
33545035,,THCA,SPP1+ macrophages,['PYCR1']
33545035,,Tumor,Angiogenesis-associated macrophages,['SPP1']
33545035,,Tumor,Macrophage (ISG15+ TAMs),"['ISG15', 'IFIT1', 'IFITM1', 'TNFSF10', 'CASP1', 'CASP4', 'CXCL10']"
33545035,,Tumor,SPP1+ TAMs,"['CD68', 'SPP1', 'CD52']"
33545035,,,C06_cDC2_CXCL9,"['CXCL9', 'IDO1', 'CXCL9', 'IDO1']"
33545035,,,C06_cDC2_CXCL9 sub-cluster,"['CXCL9', 'IDO1']"
33545035,,,C1QC+ TAMs,['C1QC']
33545035,,,C1QC+ macrophage,"['C1QC', 'C1QC']"
33545035,,,CXCL9+ cDC2s,['CXCL9']
33545035,,,FCN1+ cDC2 subset,['FCN1']
33545035,,,FN1+ TAMs,['FN1']
33545035,,,IL1B+ cDC2 subset,['IL1B']
33545035,,,INHBA+ TAMs,['INHBA']
33545035,,,ISG15+ TAMs,['ISG15']
33545035,,,LAMP3+ cDCs,"['LAMP3', 'CMTM6', 'PD-L1', 'AXL', 'TRL3', 'CD40', 'LAMP3', 'LAMP3', 'LAMP3']"
33545035,,,Mast cell subtype,"['TPSAB1', 'TNF', 'VEGFA']"
33545035,,,SPP1+ TAMs,['SPP1']
33545035,,,SPP1+ macrophage,"['SPP1', 'SPP1']"
33545035,,,VCAN+ TAMs,['VCAN']
